6.761078062517984072e+05,-1.563745626923321397e+05,2.053838250641130377e+06,-4.848204702595229028e+05,1.130049804758607834e+01,-3.712886275256506607e+00,6.297166971783259015e-01,-1.266325814657276894e+01,-1.332374794348878844e+00,2.332187743774665201e+00,-4.126652498353278276e+01,-2.101909520732812098e+01,8.945888156721125029e+00,-3.260529725711836591e+01,3.292769747099785871e+00,-4.885945704649563126e+00,1.371504866823978830e+01,-7.737935809550581245e-01,2.883285195472398144e+01,-6.459896960430619117e+00,2.263503523491823444e+01,5.816916219349234751e+01,-1.205635319604596489e+01,2.785217309064858782e+01
3.633342416020372184e+04,-1.423536047190104728e+04,2.614499736627751961e+06,8.072548452956217807e+04,-4.427700394714368493e+00,-3.917438934850087762e+00,2.147583380447952806e+01,-5.653760014083179186e+00,-2.241788018529111426e+01,7.101948586968814148e+00,4.658461882232585083e+01,2.784627575701934088e+00,6.345739975091306917e+01,8.663118593083032692e+01,1.672732584673080725e+00,-2.011187882288620443e+00,1.202310826412913647e+00,-3.797641486161905888e+00,-1.957225021747861859e+01,-6.757292216017201092e+00,1.527505168213958520e+01,-8.320500244956966185e+01,-1.263591115236379459e+01,1.758767402684356895e+01
-2.116056719961498166e+05,6.113139985247856239e+05,1.516415887536489870e+06,2.067528018536074320e+06,-5.714839549807877894e+00,8.437897924326787091e+00,-3.748098820910654894e+01,2.531748659883332664e+01,1.450190918903831339e+01,-1.351261947884160541e+01,-1.416458404141730654e+01,1.082167846260015764e+01,2.316177607245913350e+02,1.998651231690513157e+02,-1.522674937062017841e+00,1.044442750784904383e+01,-1.434271688994437355e+01,-2.650734908123139277e+00,-3.636805882414559221e+01,6.808910389568652022e+00,-2.612156770446377863e+01,2.099235297618619001e+01,2.774147324522498437e+01,-6.681124288097139186e+01
2.747851251677584951e+05,4.308316493258638075e+05,5.699538810276682489e+05,1.448659120372522622e+06,1.014904035001790028e+01,7.576488579740162876e+00,-5.458659876283154944e+01,1.577375566340102608e+01,3.081766587693497428e+01,-1.768136441559091665e+01,-9.347062821494127149e+01,-1.382590970434514155e+01,1.698269820538272370e+02,8.432538130231904461e+01,9.798416043238091788e-01,6.744724163640558601e+00,-1.080402357968557769e+00,-4.198244529085817245e-01,7.963223200140168601e+00,5.763652705663269593e+00,-1.417253930514548621e+01,1.458714098278951496e+02,2.545880704634318903e+01,-5.077079201622417770e+01
8.324739709284924902e+04,-4.186198494207453914e+05,-1.568641179382381961e+04,-7.838669231348184403e+05,4.337039308386938075e+00,-9.177083165617903049e+00,5.553067735472350108e+01,-2.374779077827449925e+01,-2.265415218048127244e+01,1.008805332224471663e+01,1.439763691498512799e+02,1.457607603532644447e+01,-5.436032468878628379e+02,-4.524473281402597422e+02,3.018631935700862190e+00,-7.926108233181564877e+00,-1.924069429581258817e+00,1.453370028483475851e+00,-2.783107464648697515e+01,-1.557361516755751518e+00,1.589003889366908062e+01,-2.316751604594488754e+02,-2.320539090641780433e+01,6.314503058091584364e+01
2.749185519537946675e+04,-9.346681588743890170e+05,-3.598616280206883792e+06,-1.858906563923592446e+06,1.580162843251988569e+01,-1.619962061269279729e+01,9.770335599141957061e+01,-4.753530995039379548e+01,-2.533125067253013540e+01,1.352465458631982465e+01,2.638131831795888615e+02,2.711794526586020027e+01,-1.283511421060821249e+03,-1.104662752250322455e+03,5.444219955100347619e+00,-1.567263138629224173e+01,-4.790569570757972073e+00,7.269784182391369143e+00,-3.952558183575523287e+01,3.862708642270586079e+00,2.014268892159930147e+01,-4.168437494392838403e+02,-3.759055974162939151e+01,1.219834293182237985e+02
-2.212680784621980274e+05,-1.207608157240749337e+06,-4.570375991641201079e+06,-2.519218276819655672e+06,1.770039132479071498e+01,-2.176643584535996467e+01,1.232235502084808445e+02,-6.198756939048165293e+01,-4.265462434076115983e+01,1.954013603053095949e+01,3.102458741545953558e+02,2.589487497924816850e+01,-1.434008289556954196e+03,-1.210182820571026923e+03,8.073645526959916552e+00,-2.087194579101477387e+01,-6.698273139111901031e-01,6.316223814983232820e+00,-4.579724817710623341e+01,-7.585462219841878628e-01,3.791875250628077509e+01,-4.969670638649736247e+02,-5.344504576066933055e+01,1.585576983977302632e+02
8.616616270996263484e+04,-5.056645747657831525e+05,-2.115141198028969113e+06,-8.728379611307547893e+05,1.528670889860916127e+01,-9.051424792756769477e+00,4.422850293850430603e+01,-2.867394899680098774e+01,-9.662176577429454127e+00,3.601272034547333689e+00,1.231211421351248418e+02,5.793948084869417592e+00,-7.142690072412254949e+02,-6.337219733721053672e+02,5.023767164967191334e+00,-9.180547877122929634e+00,9.197667518126066977e-01,3.456370660121450555e+00,-1.638239041161391896e+01,1.471261636728361744e+00,1.681722743509447682e+01,-1.990187443838524359e+02,-1.976742557847006765e+01,6.857976548716429477e+01
-8.840740387209819164e+04,-3.662739019247265533e+05,-1.324895429766486399e+06,-5.337236785041593248e+05,1.068863649045897901e+01,-7.796481973996086445e+00,3.570183468038470664e+01,-2.292329238442631123e+01,-1.460059386524229197e+01,3.306977940127541871e+00,9.967121683179598790e+01,2.850386141793237904e+00,-4.849263258990671375e+02,-4.171318524402556704e+02,4.958704124467648633e+00,-7.249815273238076507e+00,1.519136058265852629e+00,6.822026303669834757e-01,-2.015950508676769459e+01,-1.420917593435772730e+00,1.901188443997106248e+01,-1.662211930894075067e+02,-1.775158572019074299e+01,5.435382332958202767e+01
-1.763773586978969397e+05,-3.055620524714619969e+05,-1.022879675697192084e+06,-3.841653930043322034e+05,8.951464561202504555e+00,-7.270833441597029712e+00,3.122227773336705781e+01,-2.055580995390181087e+01,-1.682076649708514182e+01,2.999508475344129899e+00,8.679489671159814179e+01,6.871675703437143401e-01,-3.768681451590342704e+02,-3.157989186887601818e+02,5.079528136528597138e+00,-6.454894262442203434e+00,2.182931873158953096e+00,-6.625817030020302312e-01,-2.124155083888759776e+01,-2.908320758664900474e+00,2.068432948984959907e+01,-1.482101898450554245e+02,-1.694706669065090665e+01,4.818259935826027629e+01
