PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,track_id
-2.564145332476318,-2.8730874389452774,3.878460131338295,-0.9580975122224403,1.4254211575296105,3.9363403123028826,0.2501501705125402,0.6474538255111455,19970412
-2.6020411884229384,-2.532611124404116,-2.011437966649735,-0.3005605142271173,-0.5716676105586955,-0.8993077311676243,-0.0522022413776265,0.8785424444604838,20150108
4.062699247997693,3.792523682244063,-3.2893694992664044,-1.9939204991166044,3.666068606319123,0.7768391742934307,-0.5837106481415949,-0.9914730547920392,19960715
3.55146281666249,2.9523990717224393,2.3038790034954495,-3.095480425888173,-3.5514082185348936,0.0570505676822378,-0.33551984296206083,0.35921618218505813,20100481
-6.788635623023976,-0.018239514117690758,-1.5450588037051862,1.0839204541558816,-0.5556306536526686,0.4856908630427224,-0.7913639626038077,-0.44337359287765776,20180468
-12.190109846693916,2.7079030100736254,-0.9905439947961844,2.288521238062962,-0.33274303909622255,0.7550450528660336,1.5651579857747753,-1.4445429331841946,20010049
-15.366591109175905,0.8219129727309396,-1.2728382726548695,1.996490369458121,-1.6414416673100107,0.549445652603082,0.03407781779934432,-3.3255795525154164,19790451
-7.101923563498026,1.3962500980156034,0.8642709793593757,-0.18618326773216454,0.3272297303671479,-0.8317189511491189,-0.4547254574483365,0.5538094334094189,19960064
-5.8913053867511005,0.13900502865905884,-0.0211900614979145,-0.9433757860232977,0.8132913305165227,-0.8795850085690085,-0.442470130675513,0.5987528841199283,20110008
-5.350938809410338,-0.5069357508632011,-0.3245378142289402,-1.39577218952104,0.7040738879355393,-1.2010107955863865,-0.2951506862152176,0.47424872075882935,19830958
-1.7387303049921936,2.2631175965538595,-0.688058986261932,-0.7078064235437187,1.4604795938855857,-1.2262050213233628,-0.6569949138275251,0.2580571844838822,19851086
-3.7684381232102147,0.5252846048480275,-0.9770892483630831,0.7778708382644742,0.09750356719234148,-0.3458140201691632,-0.19604495059623053,-0.04698038469114322,19950592
2.1301399353691015,2.77501494708267,-0.14758612197569243,0.585622464067123,-2.310695527288114,-1.2352785227118863,0.02924129997835989,0.9687198043783828,19950933
-4.203717078138275,-1.0714532947555604,-0.8827534852971269,3.0390767789666953,0.16305542383671273,-0.38856281652353486,-0.599678146845194,-0.5266046551716126,20170022
-5.99745645596906,-2.8439899699428115,-1.352015798667318,0.14325375289711043,-0.1842381941364045,-0.19376411321395165,-0.33635576247189897,0.21211514150449615,19851079
1.0760156411888124,-7.824704989959576,-2.7149582118057194,3.414633587211465,0.29610350419299963,0.5125249528302376,-2.830422921691982,0.2035880540988745,19820776
5.007506485492395,4.060427649018184,-0.44323632453374334,-1.0808080966896392,2.1414332972358743,0.2746637071776445,-0.7212014597167204,0.22243945590845354,20040843
-8.61269331365466,-2.721632885393423,-4.112009084096188,-1.1290600643863304,4.908982782421853,-0.2977617397344541,2.74131571211591,-0.6276509367130538,20000239
-4.437562749145166,-0.1778169584450933,-0.009704717046922634,-2.659520064051661,-0.18357613536512982,0.17133724005669668,-0.26269778364518703,-0.07565965107069428,19890269
0.5679376925895377,-2.8608704656760153,1.1316213450504664,0.6524526376467243,0.6334303423488827,0.1167062867614473,-0.8429674221886342,1.3636989854974348,19930891
-3.5697498519586253,-0.5474017855536559,-0.5248659714580575,-1.7049917745157406,-0.06717040055047883,-1.6794030058938403,1.1012221743149695,1.0722388237287594,19880191
-5.19860001260254,-4.0198873861032505,-2.530322330869018,0.4695811246329775,2.362053192170797,0.5440355643583563,0.06113272773672728,-1.6128666511727463,20020896
-0.00851124931471245,2.2064433959448517,-3.8968019659271436,-0.8969621981745777,3.8522962623841277,-0.25975860693398806,1.8884631071060916,-0.9656081010174171,20060246
-6.069102482924173,1.8523630496575445,-0.06567668904399908,0.41130223262900517,1.135495851058616,-1.2757567218027084,-1.5722411675940917,0.1724426771210473,19930314
-0.3300559219597332,-1.091795956117308,-1.529780308293491,0.9406744889165901,-0.9199099104427775,1.0413115119744798,1.2159467098583865,-0.16647829982246978,20001048
16.901992198750342,-6.379591639757251,-2.385766249428318,5.295691388639475,0.26269069901040154,-0.6339283184216139,-0.7999667212642038,-1.267875370437923,20200994
