,Ck,Ca,Ke,Ge
incipient,-5.231432744785757,1.6640224000823343,441102.7417517131,0.10185600827212782
intensification,-9.854862245549196,3.2949766837054946,808184.4782291232,5.744445110297532
mature,-12.860327757093621,2.396113059882416,1010774.0891922582,2.9374600440772394
decay,-4.519046381137462,0.7902587994616296,446390.37880633987,0.4866586420804198
