,Ck,Ca,Ke,Ge
incipient,-0.8237654625980932,0.3820293625141805,222981.4999351538,-1.2087080433149273
intensification,-1.9035544758605942,0.6477795380136514,256041.59927533404,1.5413330130752132
mature,-2.1219040903020456,0.42434048826566706,252998.01589849585,0.9932410228494115
decay,-1.527822673662563,0.25892566965806924,224832.2874209401,0.6436955927274469
