Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t,∂Ae/∂t,∂Kz/∂t,∂Ke/∂t,RGz,RKz,RGe,RKe,track_id
712397.0906113852,42745.30053849661,2797421.365362711,84199.43011350266,0.6673725033675577,0.22006314966813156,-1.0185039607853668,0.6843792072790764,5.138308605969704,-0.2860075600650867,23.251310724312276,-0.24783273234896064,1.0342118398739046,-4.786534425412505,-1.6032368152210204,0.31229305192009416,-0.3878652355460383,0.03965506734462121,-2.7473902515419337,0.2942291871437669,-4.638738188480052,-25.64756951843641,0.7899786850206523,-1.1608212485717146,19830553
578989.1089307722,432871.7915551154,3634364.173263287,673139.2713413085,4.634442978188265,3.2374273726114016,-10.08239874503374,8.140010195109502,8.256037621763221,-3.5630828818903786,-17.392327389539997,6.443048098225605,211.0793516654224,180.2831446108146,2.8838814829532406,4.377464248315661,-2.8709739649731105,0.057195923096958506,-2.011704202134646,1.0190827245836511,-3.255141235936665,20.828578954250816,8.522861627485433,-23.64637431378519,20010049
744546.0885611005,314963.9434426514,2997571.136072412,392238.3409099714,-0.4778109039204559,4.730751764608786,-2.3806851589944893,14.966313356321136,19.762423137986772,-2.122620407323411,-34.86804728600143,2.2499312787657386,126.55289356285138,109.8750971856369,-0.5688311513372337,8.59801800361979,2.5671655524253376,3.2657877655489047,20.516191490147996,0.593403124262603,-12.942316724873104,58.24273483906437,15.623969764584666,-19.003526669818765,20040961
520857.4074658177,67748.3563826206,1877780.071099652,274412.06808244786,0.2607775374224934,0.716148587326687,-5.350337954889476,1.2177890272144305,3.278632693125908,-0.5362199080761108,-19.01555021653126,-2.3604909248969927,144.15278003700283,99.7546978298262,-2.1669743109613875,0.4984045830315915,4.4920892958136545,0.1837730473636908,-6.961879974274057,-0.9733181563903703,2.190382727436928,17.14323065972419,1.2216333953275451,-5.180954213597285,20060246
858164.5865946972,263126.63191639207,5187777.562736572,249168.02653874172,2.89000228055833,0.6832367131300958,-0.011190381084537293,6.241727797814826,1.4451647449384648,9.68607038509546,-9.880576666935053,-6.149641032830128,248.14869716524703,201.64356547644215,2.111449603573966,2.517598982985434,1.2482642921690656,0.6007472649841565,-0.8069376792898905,0.4280126897879054,3.3763385409190265,6.194827088171371,-3.5268320354265703,0.3247355437186705,20001048
115893.59043909283,146827.7999931268,1484845.9668322287,352584.1405062149,1.5557887110796766,-0.017620228137815275,-9.286187058151084,3.423445843930812,1.1911132237047184,-4.113165775425994,0.32303539306201845,-8.812156604602759,129.97403092042404,131.68621181663954,0.5606890554633686,2.7251944355443443,0.3925676876206401,0.8720344573130898,-2.423487438032344,2.727971204664941,0.7396229468577831,4.983875515977044,8.426266304807712,-1.1695050928141946,20120277
124834.12566180021,376512.76687654253,3712330.246134408,362840.2120244303,-3.2302345006851696,0.24496630492015914,0.12021659144191155,4.295495678452286,-2.999837935325128,-7.529381474561561,7.7822312001644995,4.559150774457997,256.695313120189,282.0791842054258,-0.7603122996227909,3.633382728541079,0.17456864228901825,-6.575475910888769,-16.376687650317972,1.3936954957276952,0.18913838184913567,-21.048900941239214,5.004434937204919,-7.340734365740677,20040811
248469.30128490477,143941.56259243717,2460463.7193958666,292763.4804772477,-1.4481556604124228,-0.14930002398891884,8.713688607904853,3.278879981550804,1.2573712979816216,3.5974352269503114,-13.473986184219532,2.9406558357970676,164.43088674193638,162.42312391616656,-0.2471000813329597,2.822302491951332,3.3867422152204822,2.5622080198888857,25.79080863513773,3.127653172627449,0.5319152328375187,31.99926187186484,2.392952798478297,5.621805963184425,20060214
745055.9654274151,97357.19448108131,2731838.4879147164,396093.8912584263,-1.934825516507349,2.53120804584433,-11.427256813097074,1.653174947602381,2.860488694830613,-3.958611611820045,-23.602199470163228,0.5302686534370324,38.89996594238516,6.233047635182977,-1.5263089580925984,-1.1765172992814117,-1.7382481238571648,1.8144433208351511,4.100076198116887,3.6313043590800422,-4.002354289350797,41.06435799788454,4.895021834413247,-9.979396055056442,19840080
748587.1154132851,262081.5693280957,4286790.383190822,377889.96197174344,-2.985955194347338,2.725723047123737,-5.971305590948224,9.757554927683886,0.5422390261117931,3.330675527267049,17.562250299675455,0.5038381481486501,178.1335937598827,160.91242036845873,-0.6693330255101468,4.044934858240253,-6.964379913804826,0.9372648242661156,-14.204278292677554,0.8447007724132047,-7.766851087140221,-22.809267807057452,4.638421177559217,-15.387997894367555,19950393
1240690.7243120174,142741.92026140197,3050065.655177738,688905.5228274121,2.509654404347112,3.089771274465234,-25.636522508647364,4.857540067415455,12.60409829051838,-1.826563667626946,-26.954335414589103,1.4771715170830138,-10.87603261795779,-52.6422814578191,-7.088022473491521,0.2615937744083312,-1.9832155819742272,0.1710784314555042,0.2689195456658179,3.135028603414913,-8.98788819368026,50.35012306455518,3.7654108920326705,-28.83620548973093,20000705
354450.61733129923,75037.89642285631,2896456.9503401075,102266.10659302538,1.1135249377881784,-0.22745684883700568,-0.29168867226879147,-1.0781712031949318,1.752350756854156,-0.6285939254478117,-20.50978428792235,0.10341493235769783,-39.21855982172251,-67.04655358745174,0.2279991232988109,-0.1562742061978286,2.334330980951786,0.3088060228841104,8.94330281703592,-0.24744743657543533,1.4680483130488033,28.63125083943888,0.08668559397399589,0.43562016199300757,19990663
530351.2729077995,64402.428424779064,1339176.3514710935,227068.6035604721,5.4501696564167545,0.984420355376765,-5.4342684468068505,4.0200971967085755,7.3467172662164595,-1.2851084000699844,-5.611662285342134,-3.032264857605777,-22.31581419607167,-32.99581843575981,1.1786923251850376,2.89168653770358,-0.2415946936135081,0.0043419093739199,-1.9699586089772092,0.519752934428368,-1.153721948036448,3.6258024667550215,4.325127150775715,-5.902347851481281,19981031
359990.7590830808,137768.3184273371,2430579.0916855554,167955.66071145458,-6.065235342273171,-0.4095787584475472,1.4588231801888716,1.4662566259291174,1.452191328523197,5.374372503953383,6.4722339757604725,4.0868586451304,113.4136750554635,136.6722915926024,-1.197656281170353,0.4161700442062335,8.412707022063945,1.9592887550195155,18.33309050966501,0.18396828389481923,0.48570159282002834,16.467268695988828,-1.5392483645572024,-3.9103238069758257,19800938
713793.7302621315,216815.65607211663,2357094.776659596,538690.8468548065,8.892418106738823,1.941197066417483,-25.981058022339656,3.830055912852124,7.232967786427288,-3.187627669553372,24.367236343952946,-21.57715001013379,78.22630818764225,-70.64645906506865,1.3879230834122958,2.5718732801483792,1.2979121586408775,-0.0652540134140995,-2.564340224330257,3.263478854644889,4.898559545369895,-9.842936652682369,5.011232502573915,-4.97048507041311,19900203
348235.7383172666,40057.63853347517,1510024.7600801827,143570.68989615588,1.9571042811623585,0.16008865554707752,2.328035930036563,1.3215680271300871,-1.9041968797836466,-0.03835632605780481,11.446682085623236,0.03249616059653926,-3.2172016018217278,-7.297495551984596,2.409498115065942,1.0048340645787246,-2.164282611008827,-0.19250450256722781,-2.8867984980520096,-0.2228161957474717,1.8571072054842546,-18.618620794874168,1.007331195073586,0.7511555465624653,19920989
644997.4447658411,480706.3874960534,5748558.459292351,435976.1409806816,-12.092432518718402,2.4455061125194604,-3.3600055095113284,9.046220577545265,10.964341845297024,9.089161281672018,34.90209203301087,-1.7387127915764342,448.0629089864548,213.5081102793465,-4.153044007817379,1.7273890147843336,-3.875544607241399,-2.984163195143388,-8.318008599369845,-4.558410103136404,-24.486812858737366,-27.767662604150974,-5.4726100117896,-15.225923398616564,20090362
688625.8159936478,409431.8488447178,3236702.6292940546,1285113.5354086796,4.258258219479434,2.6042426090144644,12.919300172237495,11.369189290464938,11.270906616610626,-2.800352544290003,-25.99548830940062,36.25560260518531,67.51260975549313,57.539772129417685,1.03900978615165,6.600191114798836,-6.214454098212599,1.6439395106708194,-6.957963756102986,1.6873091150139488,-10.62285988632933,1.8599661615807106,13.209238736411297,-33.0181826083988,19901102
93425.3799758468,45197.899690689024,366298.0666526924,190433.40100792263,0.24401400527718986,-0.1051290243707328,1.5588756388418652,0.43025080735416443,0.36691402386471816,0.199903923983354,-0.022076773030017982,0.23752195388963648,-9.470917645670568,-10.377880579492349,-0.0907062940535521,0.44021950951500677,-0.07577276187484583,-0.1381885371638424,0.6682510277496964,-0.6311582367244404,-0.3038018048331068,-1.112561843339341,0.19728737057770118,0.25994464087362346,19830097
569613.8613882434,119291.42646822962,2187523.6959620244,309902.57073777466,1.0747449191193077,1.392659297855649,-1.050542144537455,8.190918626980434,13.554277517707668,1.6781492160793663,10.280692901405224,0.6284748852043655,56.623533631060674,31.235270814831484,-1.027021233888704,3.641799361561322,0.7146617900668109,0.2768505905292144,2.4063411184011048,1.0358031745359977,-10.3722115106659,-7.898554557585971,5.396960703574632,-8.834132482186256,19881088
804122.2150433062,621024.8135128593,3870798.334163252,731394.3021379495,-2.196755325959973,5.351242107267467,10.10159053451902,20.775427240881815,21.714467287978582,10.029559219282154,35.06482180367561,9.768587139091316,151.1372869041126,65.2478438212043,-1.1303078267630426,7.612312645368689,-9.904221178817975,3.136216523749687,11.931221084397665,2.265622949280379,-28.46420168548906,-31.038435927836996,8.530842438081883,-18.17680089617373,20011072
