-5.143214077340230617e+00,8.776618037829845287e-01,-1.920603583327107122e+00,-1.390339470738777949e+00,-5.629215275472466279e-02,1.090849473560989491e+00,-1.090590688663480190e+00,-4.214299657065571636e-01
-8.817629782422564233e+00,-2.408553751057040504e+00,-1.102999937196487590e+00,-4.630950628669586178e-01,-2.552077080546964402e-02,1.357039733988531227e-01,-3.491612357440162517e-01,-9.049057517375722615e-01
1.717171451999276854e+01,2.427032142570074935e+00,-1.569124095519843776e+00,7.452413823447013863e-01,3.588904954638733047e-01,-2.191507510395390490e+00,1.363973042880884501e+00,-2.411598402373705596e+00
3.799492222563641164e+00,-1.215669388234931869e+00,2.031307476377026244e+00,-1.950679104065372149e+00,7.005242644232276827e-01,-1.297384729152691041e-01,1.862979907208975605e-01,7.266111114438689178e-01
-2.335244097291189647e+00,2.052134620764290221e-02,-1.974350342374768585e+00,-8.358585237277349478e-02,-1.825569640144367289e+00,6.161534645430061241e-01,-1.139682817344942922e+00,-1.062496207857249297e+00
-7.667956527784757448e+00,5.231166030686883461e-01,2.148207245084975958e-01,-1.480030215195485388e+00,-1.003783951545984765e+00,-1.446539576851556541e-01,-2.523494967193565253e-01,-5.614359513303286420e-01
-1.658681592285032202e+00,3.291393815911111354e+00,1.488236893099256219e-01,-2.535056472989290488e-01,5.973620763108475895e-01,1.384996643662707028e+00,-1.130153841886922583e+00,1.416401821995593446e-01
-6.752777215285524548e+00,7.152770646441420910e-01,-2.846051852323163711e+00,-1.300780438450621634e+00,5.288041479617244800e-01,-4.041437537210093578e-01,-1.991131128962991159e+00,2.796326837112981245e-01
9.325578427885107047e+00,-8.718985401205830987e-01,1.127501111999548167e+00,-2.857103539469021403e+00,-1.020106071199747388e+00,-9.029868641677427643e-01,4.395786032708404178e-01,-1.890860252052524448e-01
-8.676613476208453690e+00,-3.088785868687826675e-01,-1.155118970243810272e-01,1.939314683086610147e+00,2.190791049504628718e-01,-6.906406167222012282e-01,1.034205652224005734e+00,6.170342137467340615e-01
-6.177300202902445747e+00,9.180591270944796767e-01,1.832263234225566917e+00,-1.866448943011149275e+00,9.429818121308763956e-01,-8.652446922927148343e-01,-2.144626849944176183e-01,-4.743673714662024476e-01
-1.458506900866620715e-01,1.254643022675345110e+00,2.827386939868313576e+00,1.947337757700921879e+00,2.172654394495636687e+00,-1.100371831668071065e+00,4.981842178798592813e-01,-4.613643745268318219e-01
