2.364311737603661090e+00,-6.104810089796998129e-01,1.665713937306302350e+00,-4.909304447370843594e-01,-8.574178112191459533e-01,-8.569528480026457062e-01,-1.348796623814813023e+00,-1.932433523193142433e+00
-2.604039011514772461e+00,-5.469173068018942097e-01,-2.141686309261138899e+00,3.155587742866781564e+00,-1.816943191887325115e+00,1.802450795528418581e+00,-9.767270589150159887e-01,5.759716633209707171e-01
-8.535694535956378504e-01,3.192799331174094313e-01,2.908260149077594559e+00,-4.948571324086260548e-01,1.277015606420112744e-03,-2.851393258898698768e+00,1.713837413553469524e-01,-1.234335694255788152e+00
3.814849772084956570e+00,-7.402046909369925931e-01,1.672696531628705685e+00,4.780525214878023066e-02,-1.708158672970599534e+00,-4.561608830313002572e-01,4.017243771794489215e-01,-1.478433779892882161e+00
1.279690375130200941e+01,2.213033683654985762e+00,6.737015982954036586e-01,1.150454270390885769e+00,6.316806663125252852e-01,-7.952683639353561595e-01,1.878796225573098333e+00,9.851500476873717993e-01
-3.938855684864744244e+00,1.022610472214171340e+00,2.571447313970942172e+00,1.635112621964873947e+00,-4.237277561676095483e-01,8.222654557199057246e-01,2.511827819896742309e+00,8.973962746893813236e-01
-1.474278455315788383e-01,1.156454495779924541e+00,-1.378332396560787987e-01,1.505490006436697170e+00,1.485688113210309913e+00,6.288511915117386275e-01,1.621449379002739832e-01,-3.743010191798283315e-01
4.029882258763785252e+00,4.030029648542740262e+00,3.092593250923557080e-01,-2.231682382808724885e+00,-7.041936369684269614e-01,-1.874192662825580058e-01,-3.223336688168332853e-01,-1.089164968530445643e+00
-5.881838220248313043e+00,-1.886220647288177898e-01,1.464211794504280961e+00,6.340779164994826411e-01,3.996823360875944031e-01,5.868342448472407824e-01,5.767636630547238186e-01,1.125056182041533487e-01
-7.067859562286318287e+00,-2.128919134590353757e+00,1.600475186479813017e+00,-2.958561394594746652e+00,1.262880488070591722e+00,-1.789407389651832991e+00,1.755197401214741326e+00,1.840490648307328891e+00
-5.552519415341430786e+00,2.048511450906158882e-01,2.010934552221184557e+00,9.642589392553720939e-01,8.054510183322320938e-01,7.013128488630381296e-01,-8.365539852729735049e-02,-2.307311594961328205e-01
-4.105267136082702883e+00,6.708364232611400135e-01,1.085225368693334101e-02,-2.163868021757241245e+00,1.579965020202472314e-01,-1.739213165149105400e+00,5.016911907584183927e-01,-1.637097351916855681e+00
-6.354637962852963895e+00,-8.141581481840352019e-01,6.579137742495113628e-01,9.826651219367084078e-01,7.324098067319235739e-01,3.232248155928520439e-01,9.323705731385379947e-01,4.314026392673050436e-01
1.084045458253317840e+01,1.181509516153795403e+00,-4.295456061401918824e+00,6.446181159915052028e-01,-1.684392134891847581e+00,2.110385407800737578e+00,6.812628043489361573e-01,9.970541795251693928e-01
-6.191368101496971477e+00,3.509356761568194205e+00,8.980468801038558047e-01,1.819345428917010787e+00,-1.127822756480811650e+00,-4.140515840207800724e-01,1.231304648056783524e+00,1.501572457316674436e+00
-5.815567316750708038e+00,6.417681918857418566e-01,7.536893868935301555e-01,7.012177066217687438e-01,5.184670579150704173e-01,3.174137815116802597e-01,-3.514693761188861232e-01,-6.188122152907807871e-01
-1.742327368119099607e+00,-1.551261038249444724e+00,1.189934072516007468e+00,8.205243289565330445e-01,4.839372170352551072e-01,2.104429473258727867e+00,-2.388760075629156251e-02,-2.282935435067317553e-01
2.351361956404698716e+01,-4.101172805939495625e+00,-2.986608070026718131e+00,-4.206013835474201379e+00,3.483947732341844628e+00,2.642384671942883845e+00,1.429047100624705413e+00,-1.023241077046712855e+00
1.444999451164133419e-01,7.145354607234867039e+00,-1.014321485125073918e+00,-4.721529073226228057e+00,-6.975348127352318794e-01,-4.250730433910137940e+00,9.474350282540250356e-01,8.678260908093825554e-01
2.611382089258051487e+00,2.654736017222186995e+00,1.062469620421309768e+00,-2.714488971294909181e+00,1.346659282213890529e+00,-1.474243144756310075e-01,-1.493146288501331798e+00,7.188449482210671482e-01
-3.613369933455486294e+00,4.996104245846896275e-01,2.265662287774836692e+00,6.306918433199856233e-01,5.444595475589567579e-01,1.487840502599864445e+00,2.670813122724312316e-02,-8.285179188564746333e-01
1.081175178139231197e-01,7.515744101096224483e-01,-2.516942304257723251e+00,1.403482723928643372e+00,1.928143622979525462e+00,1.123834272235550991e+00,-4.576928724189122111e-01,4.819804970782056164e-01
-5.566542491352384658e+00,-5.739903459528855612e-01,-1.018661574121553670e+00,-7.810233180956862586e-01,-3.744880491739277506e-01,-5.225914403829908794e-01,1.097246323108220123e+00,-1.203821802245431005e+00
3.137765367413051454e+00,-2.852221886003721840e-01,7.478448684759579634e-02,1.572252510352510901e+00,1.348527555358306262e+00,2.962067975186418956e+00,-4.613224896797898378e-01,1.611999024634732935e-01
1.045097971932023168e-01,-8.046630489413841847e-01,1.396499034809713380e-01,1.847564234017115004e+00,-8.066570658845350072e-01,1.003009393802521965e+00,1.579370473159112109e-01,-1.183031832220660245e-01
-5.172512780921156406e+00,-4.958722818884888639e-01,1.188144229373595318e+00,3.919074505925038698e-01,3.021832980209612218e-01,3.995798315172217063e-01,-2.882211345799391422e-01,-1.143657436268335603e+00
-5.355625473512761747e-01,-1.051776917396745059e-01,-1.044573493492036570e-01,1.166430165107677164e+00,1.897655774302512421e+00,5.082008316579338381e-01,-6.302414959252939930e-01,-5.880337578823514599e-01
-4.136889095533721417e+00,-1.075561850997058144e+00,2.129925327627384402e+00,1.202917420557374495e+00,-5.770461766262640069e-01,7.897901927976785919e-01,5.758656005349479523e-01,3.731519223530900264e-01
