,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,779410.7819054442,61522.06783182855,3575141.7974512978,211884.6049414315,2.5411474319551135,0.5779706140081602,-1.771705941139101,1.155054375109447,11.160515621410264,-1.1484674737402636,-6.310364917831796,-2.4927704001650004,-1.106836788785425,0.5751216777507544,8.06305202664932,-0.40249983664964173,7.218057533206431,-0.4464651127711983,0.02165445120232743,12.758980960222214,1.3230513981919085,-0.8804550288547454
intensification,1854993.1799945699,93328.76663225245,4468222.167709955,181704.42217048895,8.222378978425004,0.6113272092808443,-3.3236013384666188,-0.40578465577011835,10.38406119321366,-0.3054638434480558,-0.4479788654267726,0.8625757924545926,0.13279277624573246,-0.44564424001086295,5.635305204343353,1.0739221676925543,8.730424805970324,1.5372877329334518,4.0849501988355374,4.279626031438711,0.3622741460896474,-2.243104742217641
mature,1678723.0413091956,212223.78263328693,4647035.501555791,378267.81056317524,21.277829745170713,2.514389784576486,-15.955938314942058,0.5474212116404364,12.923420677815676,-4.204058518004669,-64.11612106542273,-2.8309532716050536,10.821085898718993,-0.4010153706489774,-3.779560119613832,-0.11725243240110096,-16.43218899861666,-0.945388098508525,7.0892387323176935,42.36204063657742,2.1198375126675177,-14.617794353485964
decay,1406071.355285285,212645.0155222472,3332922.341027569,416964.9949059796,35.083115063060085,1.6001910346585475,-12.455399638548181,4.663201215693573,19.89878170527945,0.04794075792576269,-61.68218142140989,-6.729251647007391,24.518543257008492,2.233245828636294,-4.756575332241938,0.0075747565658432076,-15.42121441174018,1.4067001998303486,12.027949060197244,23.633251585157808,3.022644179675106,-8.982649007404016
