,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,73857.11226346949,154386.78306534907,2396456.322218324,654441.485790126,0.8170358923863268,3.493774396708208,0.01126979627314532,12.81209722769662,9.872589820485333,-3.123120306444527,-9.456786987265422,-7.236998867109958,0.3709731611173062,5.1460827543977485,0.016734492985979833,-1.9742545882443399,5.08936572826037,-2.8909216230078876,-5.545045038404816,13.717847026866318,10.4671885491886,-8.454750187321403
intensification,77302.6857056463,150044.56106279095,2498577.4080384816,637348.7360602942,0.242425699184553,2.030938244297691,2.114511963557222,5.9100780178844765,5.133359045928015,0.6046111158798836,3.6323873144372296,-1.7002546604264643,0.3877172539356853,0.619426236635907,-0.0441891368621339,0.35662634902887563,4.338791367600641,1.8763225008169562,-2.904184239307905,-1.6505336095783634,3.6311550067357774,-0.2189888930838346
mature,76299.8595445379,178816.67777441355,3039800.827981651,651415.802951052,1.271161145733147,1.7848186387486344,0.7172535644177684,5.53303992114416,5.567215640291383,0.14816222227755538,-28.06497314550655,-5.090192693458109,0.7902607345231604,0.29212532898184784,-0.1719857742192957,-0.16244402049643084,-4.608189151379452,-5.562273138985293,-2.6832216300288967,21.468369283976187,3.4376150396215395,-5.287866802253576
decay,43816.3913620396,126080.31072148947,2069620.3251896421,343643.3975251157,0.1410660604842106,0.8789068686577275,-0.6663520639462439,2.340491022556384,2.2555580686432664,-0.11722904753483744,-10.6941845963604,1.3707473631533065,0.16158798683229023,0.2995875750052241,-0.05005810748623444,-0.02478236978988134,-4.498956018986126,-0.5485255153060048,-1.2856432469875627,6.720514580836303,1.5540308316436122,-4.926115964961938
