,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,161007.1791593011,283301.23416607187,473666.9152237773,783019.5980207488,0.4453868013988163,0.9334952202734765,-29.07406909909803,0.27713855875276633,2.7925056158212143,-1.8751139317692551,17.79542467138995,-17.659480366636974,-0.5220056294525729,-0.2522853266892272,-1.4102552221729938,0.12791999632676085,-2.9637474932507977,0.024995693809223063,-2.823878816321914,7.869510133058472,1.3466772665753055,-11.666731597404604
intensification,161813.57783813353,237292.8586756915,735312.0577365806,542248.6332744238,0.3734487156871364,0.6796997056723346,-8.918282142844024,0.9346361039865749,1.7620545515422343,-0.4201011775614647,2.530890326076801,-3.4992411360129942,0.35145213918574214,-0.7258797816640132,0.09292137387599539,-0.3198150110307479,1.2710977888950858,-0.9576970864497855,-0.6159847563067682,7.285040889975173,0.35522256484495707,-7.31137419726739
mature,232713.87090823217,175414.4153775921,1262636.0490318185,559010.4129100522,-2.1221180314349017,-0.11294428776716091,-0.4333944386552156,0.6148760469276832,0.6035137672736604,2.4910683023135376,7.466888707287282,14.403665462528195,-0.8299453291302221,-0.9462488937453735,1.6413293117982672,1.1595863768648302,8.12136169999827,8.62025475955181,-1.197246774677456,3.209985462801105,-0.6036615907538633,-6.831681188559283
decay,352091.28444974206,569708.5712175672,2005286.3400424707,1211393.8604073003,-1.4550328537435677,-1.0840880526539458,1.4430559190005068,-2.552795956017968,-2.374923108430614,6.008926445111203,32.64710274124701,-0.502039343481749,-2.2420793525159217,-1.266828847044789,-0.5653221571987646,4.712649861843619,3.890839889181784,1.852398894688514,-0.7295199551656639,-28.744285917322163,-2.764984486631607,6.3502901131887395
