,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,82397.22751379393,65413.97217080241,1681001.598564412,137272.35327156784,1.903519687977804,0.0230415418078254,-1.737988881121124,-0.21969668292239936,0.009105195758802809,0.026972068344058325,-0.18120055366482613,2.6581115306807375,1.3874364528525367,-0.2529261250734791,-0.5893652496545563,0.39841332180995837,-7.275517531071483,1.7464180025439262,1.32809078437227,-7.259847784263336,0.12870302873567532,-2.4299857263355356
intensification,50803.858417821284,134995.372988541,1432736.2506645247,740983.9248941737,0.01726459622547831,-0.7502913808286065,4.0959208848013535,-0.8297012670459138,-2.1660736036784076,5.1662327766465,5.830720995740057,31.201713849856723,0.00840875832155006,-0.9991068971683914,-0.14617752376267024,3.0915412244907507,-1.9260635902082897,15.406823450751862,1.286869295312609,-11.86997006697518,-2.154101438373056,-10.869268247257594
mature,57251.48557643116,424677.5584365693,1210335.6727103787,1752493.3358667535,1.7183176851823578,-1.9861095172259362,8.697228484542896,-10.933561851927408,-3.810734918129414,5.633702304949046,-16.93723381956471,47.70291019733453,0.2073437975702439,-4.0015867841729555,-0.20416163737320286,7.255496887233809,-16.03161276112195,19.019333604176623,3.338781448712633,-9.509925111282492,-7.325657752416708,-9.052786256687597
decay,30128.56240055123,600027.4059171091,743668.5814783357,2484184.6275279024,1.4805231239876155,-1.6128895872456885,-23.545233623526606,-10.06737512652023,-4.196706269951172,-0.21701796748808105,33.53649926531004,12.629920810822128,0.8859079246100466,-2.0137114476703712,-0.7934168869054739,3.645815314079591,-7.626576565942741,16.86868178199918,3.2709229197876253,-19.098365331713794,-4.591652257706869,-9.239097525829322
