,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
incipient,1375037.4037000844,150017.6328281797,2434154.650471547,420942.11131807626,1.0079787167240297,1.2308092364514662,-1.3958381425005588,4.565809321147446,-2.148809379343195,2.630428594761562,1.8564232043916982,2.1056202867016474,2.606022612101528,2.602121433080441,-2.1487704705329893,3.9301001181860924,-0.11391875941284801,6.180919867073353,2.238826861985702,-1.582482538028017,4.634671608120511,-1.8863478832762994
intensification,1102364.9803640728,346703.82050563954,2510020.7674898803,769375.4846790462,-5.4346620453323995,3.4899324256354594,-5.800252832219961,11.540796113793174,7.91661190784398,-1.5125911151987657,3.3688412766451052,-2.988576941470259,-6.278499799042122,5.460478358495376,-2.508549050785522,1.04095800289476,-0.5695868966101824,1.7705961835050752,-12.36989057832644,7.296486704297072,10.60441280625124,-12.581875821037805
mature,1122834.7836746715,202997.84144619503,2278426.726878352,485008.1844089017,4.143796658642783,0.9690045173107714,-2.772145536468344,5.032662934375415,6.216881545356035,-2.7652414974301536,-5.067632089422905,-7.450603589496571,0.9348556325607675,1.4879036505471428,2.109312911304059,-2.8097027269116297,-2.560485872252331,-5.322994996624504,1.0052325419015788,1.1354950949961349,4.019197187583167,-5.677199877971691
decay,815664.0348680277,186059.45083694995,1998419.468344351,560876.8844498392,1.3990885603406114,0.35457036748739484,-3.5513308290833496,2.1763373134845714,-1.2906854058543775,1.6015793165653713,-5.399639092342058,-1.0508620052899034,1.5029253678128742,0.18394084247273448,-2.4874869890670936,0.570450137686508,-2.255608830239817,0.7938434217134881,0.5568573446152891,5.296272530844979,0.7906377671183126,-3.8829627155645294
