Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t,∂Ae/∂t,∂Kz/∂t,∂Ke/∂t,RGz,RKz,RGe,RKe,track_id
961520.4420465011,67262.66650950926,4848194.047628208,291285.56929127703,7.765679395243462,-0.05925932863400141,-2.907449670464698,2.0759029526683883,5.621560799668543,2.852765789106917,-57.811370555192866,-5.200919769195431,47.099447916421475,41.010713846742696,5.5814023703091395,1.089592905976952,-0.08423982278020592,-1.4282993007008862,4.298634882913279,-1.929309962072021,2.000619444160713,57.25177571332736,-2.1459028085054137,-1.711742816009675,19970412
289733.20221498125,147348.77253501772,2152386.302602883,251527.2771547712,-1.8395980959292118,0.7150438595660551,-5.242377875852017,3.9473686249619573,-2.123030431865684,-0.2808754532582687,-15.357035918249908,-0.8262413638379785,194.2242599525639,126.13580143965837,-0.09687468034700528,1.9084940356555515,-1.1275441105187047,-0.6028506554847369,-5.250449595430817,0.17072977329324324,-0.12906791501617754,17.18856229460032,2.910349563169434,-8.192775363682752,20150108
298704.7899964226,260640.9298546834,1675180.048570796,912926.4544033897,1.068293986583542,1.24545512572308,4.372931282659952,11.19651764204369,4.899888669601886,0.7109567120771263,-13.873006141506714,10.25689251785915,62.08388292999243,55.95639136459216,1.1949884416932086,7.425940863616406,-1.5953725730173078,-0.25681333230565967,-9.992523465507283,3.799488790976546,-4.181512130312573,-1.5607425932440613,8.983292471937824,-13.280990086266344,19960715
610942.8461809106,253599.39413868813,3171362.1143034324,447037.0561855378,0.6536502331040205,3.4823265274854913,-15.354807497014939,4.128906735878853,7.821711271091241,-7.433564251110571,-9.291538156779012,-12.507035436634906,111.5575617324245,56.085213012415124,-1.641828990155184,-1.072832249502549,0.44446732968739866,0.3587758722656075,0.6155103373737643,1.3350608540606101,-3.241267180814331,24.60820575806369,8.438920331769536,-5.641617942198276,20100481
599367.9225141198,157349.29172449646,3560842.095317023,309574.7629626706,2.1297788095670933,0.584797235633145,1.829944112289982,1.6081096417353389,-0.1734710665817074,3.9931517856436987,-0.2688131090326342,-3.1930446911821133,35.81605583368672,19.29306318208964,-1.3865021838008729,-2.0133324735444944,-0.41642146236917865,-0.4626520377040423,6.065479562281764,-0.11946853931962254,2.4716256494127666,2.3745697494573257,-3.4324914172455476,3.2954106224171342,20180468
705758.9690585954,63501.451750019274,2909309.5318559185,134454.2349385435,2.473351368956254,0.6195449916707478,-2.3675815653795302,2.829380102061926,5.986549214097095,-1.0469309389570602,11.711940525676136,-1.5161700945020709,7.594343316684238,-3.2275404155053025,-1.0401520555937238,1.76263828099393,-0.8633589773408257,-0.2015348887169388,-3.456500581348668,0.036614112526294706,-3.7570118308109186,-15.274210910601528,3.0552311606313003,-3.644177460413092,19830553
730365.5993144183,133230.748645403,2971743.0996612897,331551.39492025744,1.1352905547421273,0.7112548446241062,-3.0202053497127253,2.0087602887601412,4.859431099704042,-0.37725847985687055,7.065628814540029,1.7559082752902508,28.724461250673798,16.41343945304692,1.038500113720735,0.49160641784962433,-0.9457951294061718,-0.17742821869609413,-4.259432415538773,-0.42455727673173316,-3.9586808297439804,-9.440146435108215,1.4973357052968113,-7.20943119049485,20010049
689678.6840650296,167322.37727464768,3828095.454076393,322832.3888649977,0.7658702907599285,-1.3916617702414027,-0.7813173578520849,-3.4984802542243343,-2.1376904179202385,1.3019413710516403,40.84096403236237,-0.30332439521719845,-182.54771581272234,-178.40699556162656,-0.5426126392933465,-0.8795930603967819,1.0362350033816503,0.7208195083724848,-8.936887187057078,1.5435598321166961,2.5481339418204136,-49.76240415232729,-2.6879403466620855,4.5640471237061435,19790451
194425.70594178,100988.99082165674,865232.8662260622,171124.25582436757,1.7241558312168164,-0.13314918498401618,2.7159660875007434,1.0073745103932246,1.6577925811404888,0.5238581074875734,-6.0833694631987845,1.9579233856240745,4.608514010109502,-30.475149009818693,-0.3699212646893856,0.4340303101058526,0.0503234654176351,-0.41624843135257983,-1.303488807558619,-0.28304597114242835,-0.0164624694900537,0.3397587369226063,0.20041715653708758,-0.5323777796589848,19960064
143931.33898368472,57342.735021213855,519768.07295316085,176098.66947456487,1.4052528144837213,-0.0842202485320801,0.08555617180308595,1.6625248627818205,-0.6898842022434644,0.018258655658137446,-0.31606005245917324,-0.47190382607381753,3.7161702218689783,2.642927622608731,1.331134954891505,1.7304427926489345,-0.24575461713446295,-0.199714620001652,1.0902662656024944,0.2331579450248139,1.7651621510606423,-0.0844826682251405,1.5287718356541111,-0.8719069198801028,20110008
735707.4146554575,311698.7164510754,5528183.483190108,361171.40517506667,-1.1530597513401846,2.3560504968793463,2.618680614445184,11.455336392823662,12.687937970729187,3.5964504349596766,-32.653535400919296,1.8845838290635855,299.79459794402317,264.4561797594836,-0.5386621395709139,6.983368502669673,-2.6304798099081896,2.9669373449543532,22.424551872667575,2.496715213745711,-14.115427035098216,53.61246641048187,8.469772805938993,-8.224524393696353,20040595
656395.2194560437,244114.94587822058,2815072.141551203,378282.72402620513,-0.4178602010542355,3.086878416302115,-2.724936741281378,12.489740510426397,14.51503971233699,-0.37315340139389896,-33.37234789494889,0.9702571491975845,120.11421172067476,97.79860668059806,-0.6123638496757094,7.573972152287569,1.6553387150559353,1.469576707007981,13.065487665923115,-0.015643429825484945,-10.190682782033175,49.58063250320761,11.24559220252616,-16.200577830730843,20040961
104110.14948671398,109463.56393096791,1135447.195729116,363443.8027456118,0.307754290221484,-0.10066630640677066,0.44613721226253134,1.2051609295211816,0.26438375992831986,0.2634332996665985,2.5087776043658874,2.3798434846587013,-2.3723940713434786,2.0273670328201163,0.16068865255065257,0.20073965660649695,-0.16702340502393181,-0.7101855235506187,2.345615407687573,0.06080518766642018,-0.22431918113753824,-0.917053699162329,0.3322084127107352,-3.078062014250933,19830958
237979.8801271257,88403.07373762183,852495.8084471875,442290.218825412,-1.4679588706028124,0.3089175598026388,-2.459767970841928,3.456035934984421,0.7245414540905424,-0.2992091012412429,1.3346280634243346,0.9123047682390275,-0.7313612712627702,-5.989541491232522,-0.7323658512585851,2.8577273912890937,1.138092474768606,0.2428204881234289,0.6486707444860869,1.8993511553500881,-0.7454902901221101,3.241769522506493,3.6891479645464544,-4.9287575187152886,19851086
657884.5926255309,151030.48965603573,3028504.7952250177,344827.56386970845,-0.7316552313803159,0.6342599615238178,3.26692158973085,2.5538103764645856,-0.6149835249678115,1.892483762539047,-7.0193445549556115,5.51666992266683,102.6322832240227,71.65110772682904,-0.024202651275211207,-0.4826042395172607,-0.9813002364694217,0.08317560307297148,-3.9664179343033625,0.028368460473795376,-0.4637119813581083,0.5176602623017139,0.11024225547469202,-4.77519024892677,19950592
593101.7235044393,142335.4540149464,1716312.1586645914,376658.02070105314,-1.20381147560984,1.8895532521713605,-9.522500009947505,2.4574533667376337,3.8110428348200087,-4.280141153084605,3.3268959016714383,-0.2967904368233205,72.63839464893388,77.43369802922315,-3.364109339522873,0.2811161454565072,-1.3817293802000106,-0.7634097221571494,-1.8007078367097946,1.1048662175108748,-4.507030438458499,5.59870774717611,4.084631545493729,-10.578296722350942,19950933
614005.0771135621,94032.05591994742,2529421.458378519,231890.12561286232,-0.9055690969228672,-0.016473775380714817,-0.1792071594354998,1.2368341097610842,2.7689230690689906,1.49589044525267,25.2338257760559,2.8399130415660405,17.582202257615435,22.348074935307512,0.037705916533382955,0.41600625985673256,1.7671968276453358,0.07340456530467934,3.8275038074549164,0.3221502694721642,-1.9237691137272366,-20.32154571224262,-0.16917799480619244,-3.9338040412904602,20170022
376174.9826596094,110737.62849729904,2058261.1647395205,144772.75574798792,-0.43355177834921477,0.24102439342108095,0.24111761411275934,2.503272410058005,-3.746198224403384,4.281497970662809,6.2105558029545165,-0.7639079812536204,144.24582844703093,83.29064094609373,-0.2708827296721599,0.04106350316216245,-1.1741466679049113,-0.9185630928775166,-9.387711242051026,-0.755679378253692,2.37952417157034,-15.405832880769083,-2.9378130469034027,-2.2539261929453174,19851079
547390.8635899101,174972.9793081292,3661650.1428345614,331765.21995252057,-3.3855675395041853,1.5505591800195293,-2.668109079991147,3.8664027919130097,-0.9934140473375206,0.7858962987635898,-20.04144933984609,-0.11925852368691325,115.94876106584722,115.34931689837921,0.06332701980771988,0.19286992094054756,1.7641921622584094,-0.18002327594045348,0.32473874526385593,-0.43356959655330407,0.9225978501112748,26.41986470460527,1.349924037189438,-6.848822944770548,19820776
536664.9818169461,248049.0433839673,1729535.0438742652,558574.9917807971,2.5316329129611947,2.311246423208185,-4.771759537284988,7.049383491984693,6.121928395351079,-0.97263596908452,-24.20234056554932,5.125961373377969,10.790009792185792,-1.7997767939019482,0.2816652292623304,2.753630592443911,-2.085088450143517,0.4539610826630287,-6.5739677869540465,2.559493021439522,-3.364137509325217,19.868499402919063,6.164734120524056,-14.387611381208128,20040843
