PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,track_id
-1.9576198910255718,-6.104840406878029,0.1545904439163555,0.38572465666610145,-1.941247655230576,-3.454140417784501,-0.5587773143369698,1.6157322122125484,19970412
0.38620880883395087,0.2933842695716594,-2.1105179661216944,-1.80580681851091,0.8384813367109446,-0.549982994939368,-0.743070872286284,-0.8442788236707619,20150108
7.116753688456748,5.838813742189243,-0.7072110636531428,-3.043726493300697,-3.095709203882856,-0.2921542004567308,1.120888537144549,1.0525546972352104,19960715
6.2052362457289245,-0.5787678629796644,4.296171887457149,-0.6189000384830922,3.3245086930524943,-0.303431311328119,-0.1384354239109444,-1.6171940679699623,20100481
-5.795700393503369,-1.5735720966225601,-1.2552896597805003,1.3117559439365343,0.9226263739641475,-0.3666106896592512,0.7961050585779724,0.3946401362898968,20180468
-3.3357972760312444,0.7322488364205405,1.7353095081725884,1.3880544350788144,-0.2782290065385431,-0.40497804400078413,-0.5736232250982563,-0.9011997488572457,19830553
-2.4040962822199017,0.9056619843000199,0.876148045222208,0.8294663486051708,-0.04558650861997402,-0.7554871108267699,-0.3960368237224097,0.08262419562818052,20010049
-12.681278177099566,1.9904154168673247,2.3764301265300483,1.5822134050086263,0.8849064207301641,0.47165492298470185,2.4942816846949882,0.7486468210336394,19790451
-6.769564086084208,0.5008185587667342,0.18660621102417568,-1.207803818565301,-0.6952112729497569,0.23533562107262634,-1.1056840681772842,-0.046374082948332875,19960064
-6.521164643163561,0.27442979527829925,0.3592966260549256,-2.5879053223604322,-1.1206654197089942,-0.012775588040844396,-0.6876844510125862,-0.7357745599188781,20110008
14.649404779737429,-0.43362665279770707,-2.554934113580833,2.1494366899994084,-4.4217005606361495,0.8491379290906907,2.199051133330372,-2.9837901598311243,20040595
13.060354157667692,-0.14378333799883758,0.8012890353718456,-0.10835741588870665,-3.1118497511352268,1.5297719658367657,-0.29870198063899933,-1.8056647831035875,20040961
-5.752987167749676,1.0102577914565714,-0.27778592431782334,-1.8137918298106543,-0.132588635265292,0.3864669567630833,-0.8211431929600028,0.16294254329747745,19830958
-2.482392250926645,1.7735086803546973,0.771390005279109,-2.356225695682725,-0.43298526167837703,1.4276765851488562,0.3916177275672293,-0.5874823166020591,19851086
-2.7200858840912026,0.6414960518915209,-1.7552277639073885,0.5461912062084306,-0.0873848517627008,0.01877306393447534,0.03323145393480729,0.45026689786593876,19950592
1.5874485987875924,1.8597910500182597,1.5147445431355677,-0.0882187750602391,2.5226258137011617,0.6853960606642199,-0.9975868986836937,-0.5904992878138619,19950933
-5.6754409907688546,0.3208967797035481,-0.2706734042352415,0.7694094879973453,-0.356656304188701,0.8368355873760579,0.3278592387305999,-0.432075559962715,20170022
-6.351143349084012,0.38886572570527395,-3.3827626097439336,-0.32891502140281437,0.9204325185895594,-1.3013604987023384,-0.2906351553312769,-0.3377275490950707,19851079
0.6886853807260817,-1.4599140635603365,-2.0139916869768344,-0.3573664318980263,1.0759672065830697,0.5236091906015566,-0.12226713929748959,-0.09648085708483892,19820776
5.21022401666881,3.0866786226815175,2.251882735601732,-1.622149260137352,-0.988919671171533,-0.21778684317930688,0.6434725014432646,0.8654118448980208,20040843
-4.254868986806889,2.256044346996482,-5.246681871765461,-0.9332717825574804,-2.141682294619851,0.2739652840858342,-3.156273440892332,2.7305803853769444,20000239
0.16253730507782882,2.6119985508531065,-2.967795559746783,-1.8614128689543803,1.5027899975377035,-1.8577821095355023,0.7107343160713194,0.8847040826267754,19890269
-0.10109268637603844,-1.6011148908768151,-2.285300294405668,0.4834740860660737,-0.005600439777006624,-0.6159993518895367,-1.1555542977058317,-0.2870162789865608,19930891
-3.8442930007078746,-0.13564970562176282,-3.709821323911892,-1.052406000033011,0.2665923717800867,0.49291283393564683,-0.9049610733192659,0.18677148666466614,19880191
