PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,track_id,dominant_eof
-1.957619891025572,-6.104840406878029,0.1545904439163555,0.3857246566661014,-1.941247655230576,-3.454140417784501,-0.5587773143369698,1.6157322122125484,19970412,2
-12.681278177099566,1.9904154168673247,2.3764301265300483,1.5822134050086265,0.8849064207301641,0.4716549229847018,2.494281684694988,0.7486468210336394,19790451,1
-6.521164643163561,0.2744297952782992,0.3592966260549256,-2.587905322360432,-1.1206654197089942,-0.0127755880408443,-0.6876844510125862,-0.7357745599188781,20110008,1
-2.482392250926645,1.773508680354697,0.771390005279109,-2.356225695682725,-0.432985261678377,1.4276765851488562,0.3916177275672293,-0.5874823166020591,19851086,1
-6.351143349084012,0.3888657257052739,-3.3827626097439336,-0.3289150214028143,0.9204325185895594,-1.3013604987023384,-0.2906351553312769,-0.3377275490950707,19851079,1
-4.254868986806889,2.256044346996482,-5.246681871765461,-0.9332717825574804,-2.141682294619851,0.2739652840858342,-3.156273440892332,2.7305803853769444,20000239,3
0.1625373050778288,2.6119985508531065,-2.967795559746783,-1.8614128689543803,1.5027899975377037,-1.8577821095355025,0.7107343160713194,0.8847040826267754,19890269,3
-3.8442930007078746,-0.1356497056217628,-3.709821323911892,-1.052406000033011,0.2665923717800867,0.4929128339356468,-0.904961073319266,0.1867714866646661,19880191,1
1.8575103422980976,0.0566479130434664,-5.253206805334325,-0.4880850342711235,-1.556138471823622,-2.837259171110879,3.0684791814407264,1.420695943065122,20020896,3
-5.037550683418855,-7.221160978185561,-2.112073045894575,-0.3719255507324398,1.4646271089658307,3.560843457449234,0.9000746224426786,-0.7839169168369591,20040339,2
-7.784894608845564,3.117023135950061,0.7633797174759503,1.5313074672272364,-1.2798709134390391,1.4115434077256592,1.4638148723085715,-0.6120205918828499,19971065,1
-1.2598484800567795,-2.703775638313846,-0.8054933416694167,-0.5308867831973989,-2.014514933152,-0.1460398550816449,0.0274866792609198,-0.8384183470385516,19910944,2
-8.99075716888898,1.939545207338216,1.201722792393105,-1.1453425163723168,-0.2187064317709321,-0.3045094677875315,-1.0393149508292674,-0.9642611599073452,19930231,1
3.399083762795811,-2.333657941870785,-3.850397663403118,0.3497809820057126,0.0752998485272039,0.2727343611207333,-0.2061562987258942,0.5402934159423248,20100872,3
18.8192865470236,2.7623688752927205,2.285591931660613,-2.2774997152020284,-1.4125125145522104,1.5677663513884028,0.5108690736374654,-0.085095531477821,19990483,4
15.648738875346242,-5.670787213494471,-3.5095272608868164,0.7976057926580679,2.1640979682530816,-1.5432321574917325,2.279183209319706,0.7925907805033491,20070715,2
0.6412082808607655,-3.2771651414737137,2.313089760802117,-0.5658234901054261,0.9110966137621668,1.0530070478529223,-0.2718393360806513,-1.3550902329193153,20190797,2
-2.392589729164852,-3.3541075666892683,-2.0441253947685563,0.3242279778128161,0.3490678314301094,1.0937952451004116,-0.4329960565432533,-0.4540929328175656,20020547,2
-9.911175727207022,9.638729246278125,6.282380975854891,9.04108026685356,1.021174886369618,-0.4723249505295692,1.015097966036365,0.3470245557476258,20120553,1
1.800626047716681,0.5377774621156746,-8.903293514294802,4.648233493725386,1.137966565350394,2.7063277758059168,4.08078456678916,-3.1897246227156613,20020512,3
22.490936308869475,-5.577850577214006,-3.043209290722024,0.349367814235629,-1.6680447992739331,-1.2767428620156394,-2.2438758297359254,2.0385321225336304,19940638,2
4.2111609964772665,-2.6345956583749897,-6.124915534167547,2.9518426634495745,1.3270001942997784,1.8514278411388363,1.712221576064381,0.9359948628935568,19791021,3
4.981806602858294,0.8544446137245711,-8.265248026141666,-1.9453874586200577,-1.6010686761845656,-3.9584799165457616,1.889627044167822,-1.6063983955543777,20040811,3
-4.1375460283891226,-1.2255949503008636,-1.0355747297809683,-1.995420435006872,-2.052293274463412,1.1682110791630778,0.3168282737887912,-1.4069815983618903,20060214,1
3.987646877006227,-8.422985314299385,3.343223994931767,-3.748496566829394,-2.280777765643281,-2.325246435597624,1.7359763693267056,1.7859034412478387,20130776,2
1.744270658428707,-0.4673269508460621,-4.031123359371587,2.012760490434661,-0.8964603242635291,0.2654350365838808,0.7352938434007638,-1.0670898834382414,20030762,3
-4.16484148823541,-8.005035166521568,4.368014808339886,-3.250007377960751,3.24232079352351,4.336710986660526,6.235337792912488,1.2254800735153697,19910239,2
11.188869287172702,5.606981039055648,5.642684110161444,-4.090083171036249,-1.66742566264386,0.9579056929951127,1.5222481431447452,1.0793413986433766,19850409,4
1.3593598159893383,-1.4462682895099197,0.4977480431895387,-1.6763284285785,1.89704572871752,0.3044776249530191,-1.3790702880271657,-0.2594874651428714,19910293,4
7.092139742887971,-0.2226517603903435,1.8459259484516728,-1.674689241680999,0.2848954612183809,-0.6569337185770956,1.8420720510424031,-1.2184819287926054,20040394,4
-8.15656967692452,0.6795282077553211,2.320093997781943,-1.0203620436541938,-0.0708463603210226,-0.7919498711188074,0.7199112094105375,0.0290591680780762,20150087,1
-6.510572370159487,0.0621968227023081,2.0202874696622843,-0.9079594296939678,-1.8460908001207896,-2.24523896817369,-1.0550682998810057,0.064336468503243,19871089,1
-2.577674470508477,-1.6769413053679374,1.8400869389689525,0.7486096590109838,-1.166375756274154,-1.415539836243851,-1.4362433609050362,0.2322822263855654,19911048,1
-8.39488428795052,-0.25818932473923,0.9007626303230664,-1.101268649202535,1.3029696069241656,0.2093855214640078,0.4336155686730617,1.4484469206437791,20060991,1
2.234428412540252,1.6625561315780546,-1.389002686696515,-3.2491457598377425,-1.8362368998442344,0.4062389886384607,-0.0090425118289513,-0.1251095063768024,20110332,4
6.6947082051975455,-0.2008345455346442,3.616899154424176,-3.2850187676671205,0.1999582565518514,-2.1411418679116485,-2.270704454916696,0.7724180817875312,20100035,4
0.551460875575499,1.6009326468436722,0.4144752676553541,-2.3467856453620373,0.3269464845422227,0.2663062731716701,0.5060442554181159,0.2627227965544489,20030976,4
-3.996151314995298,0.6787957890183561,-3.4902907992918504,2.0805071342749457,0.7043450405776287,-1.4757458381157254,-0.2030444722116235,-0.695639825186678,19960871,1
-2.0441262767923214,0.574362246891441,-3.6345401705061393,1.063763723428354,1.3416035365194316,-1.4080574580776528,0.847201902411284,-0.6202742674412487,19860491,3
-9.351950303714798,-1.9289046674322472,2.282374568489483,0.6093320680961242,0.2203486451475416,1.068242515577908,0.3449785927579188,1.81795486641415,20111116,1
-10.167001617340818,-0.2287512503707648,-1.6142071746833957,0.5496676190395703,0.2041092337564618,-1.2650342358617408,2.715830614704096,3.0244801936068297,20208327,1
-3.804412917043902,0.9633937737808478,-1.5380690423007453,1.886106365141628,-0.5080136505515886,-2.2562222347516627,0.3051047220638909,-0.1648948101980298,20070889,1
9.857281957756513,2.699486367582122,1.2516023136495953,-3.011212570572676,0.0770994532153103,-0.2153092094913876,1.242515097117383,-0.3681593541218445,20191155,4
2.2354899399261217,-0.0856173127013131,-0.9643981965277364,-2.722117026450565,1.236706509960729,-1.6133219661014375,-1.199049926111829,0.191612585311528,20111034,4
2.221804791572803,2.0810889469736726,-0.9956930157810492,-2.3772227859256865,-1.0997587695057225,1.3912412864675374,-0.7701304257323872,-0.2747042391519598,19861019,4
-3.430546060505964,-5.532484653077072,-0.7621598571991817,-1.7380059614322814,0.4132357058365681,0.896271462572521,0.1609148259608428,-0.2264993152198653,20110995,2
-4.340273983186597,-0.8704661499309112,-0.2243601592017351,0.9366249841652574,-0.6479821198415369,0.1510473952717613,-0.908384250797964,-1.5792626072175555,19830090,1
-2.9813591123572265,2.129070546679533,-4.6713250601380665,0.2602007254167507,-0.0179653939509189,0.397768082909013,0.6425083381156602,0.9856699089042534,19981064,3
-5.015596088702392,-4.007675973295907,1.6280559777227612,-0.7624830529034119,-0.102239809613578,1.739605475567048,0.3694268418012996,0.8331682396879649,19960953,1
-2.0268869878584765,0.6212719321626136,-3.445409002545803,-0.3627121035208782,0.9320544696232388,-0.7297613980430055,0.0244660197777401,0.3825683598962583,19901027,3
-6.087612205482843,0.0470714918209508,1.0679558307887518,-2.3357360879018225,-0.7697879663290622,-0.1953988460973557,-0.9040842203657004,-0.7024187024784709,19850045,1
7.127847355599696,-0.5397776186315305,1.334596173136693,-2.701122330079497,-2.326834365242773,0.1839352862771648,-0.4195867943523476,0.253679039174236,19850010,4
-3.628028912124849,2.253342045318697,-2.3879692073811776,-0.1459478800742964,-1.878835457694608,-2.173028566061129,1.453352875768672,-0.4659371683354318,20050420,1
-2.704562318119609,1.838854598243836,-4.432482218201691,1.4785549007379946,2.9474870515876925,-0.1462000408494848,1.1370514521725612,-0.9107740910074152,20010204,3
2.788435887994142,-1.1021896531430695,3.2779409694112385,-2.307147888424524,2.1585244304465507,-1.0276424226522112,0.4694779149795633,-0.5633829732296719,19900203,4
-4.599379439168093,-0.5553834755080549,-3.2609972729566614,-0.7270348095457775,0.7786726727166091,-0.6348160319160429,-2.4211481464553115,-0.1999143484805436,20208980,1
-6.919719252894273,4.658286895001353,0.7325245145396678,4.189828592976781,0.3072570361981095,1.216643380708045,0.3374404449617699,-1.2283346265794863,19940472,1
1.9088925057199828,-1.9894737551130723,-3.187471259465419,0.6288697792142804,0.0894505305317081,-2.3323274106085137,1.6232678803383316,-0.7913193763866918,19840892,3
4.812360925294066,5.535712618008987,-1.4384105898360768,-3.039561996155445,-2.6028202721066203,2.771199485340368,-0.5772655024783839,3.415655659490375,20090247,4
-3.8732363843756055,-2.695233665284281,-0.9717166667207108,1.6834821238709452,0.6394139815876245,1.336844429161968,-1.3851796193275925,-1.067054943768835,20150544,1
1.0356974577658016,-3.2925477406503574,-2.8899480307987813,0.804676613591133,2.4297240177038266,0.9286770004143674,-0.2981870314993451,-0.806453359792611,20050550,2
-0.5857450983734303,0.4352888112476683,0.5646941220949242,-2.4919227538673563,-1.806947723077607,2.263122668663159,0.3774813176723567,-1.478807162844834,19890023,4
-4.001495926902783,2.015853916428404,-8.395461145155512,0.5411220106475543,2.9116805511014183,-2.695792932705377,-1.7059640270085277,6.443994591033804,20110335,3
-11.170316833966089,-2.34850407916549,1.268675095042143,3.5291068889263717,2.321860423710799,2.9365850479340936,2.249562149590133,0.7195689061616629,19820962,1
-7.100308463968582,0.5157230320979039,1.770000429417154,-0.2638568941606197,-0.6685487719166617,-0.2807192692075771,-0.9013640829963524,-0.3777797542655919,19921082,1
-9.758829034687166,1.645551863005108,1.171841648363282,-1.5977610691992767,-0.7756038677392771,1.139865240006953,3.795046775372585,1.363445101634302,20040602,1
-2.032629710808277,3.046488650387156,-4.960742315604597,1.9155969472667609,-0.1745444287256476,-1.5551058951382704,0.7813812477606941,-1.2981314935634525,19900326,3
14.030738214129284,0.2473307990288606,-6.181438578191528,3.6501744988235534,3.224469547177496,-1.035732011372772,-0.7601857878429011,0.5807456691292888,20090362,3
12.64837475396612,3.232873914170459,-3.9815833036683057,-1.7661070101619092,-2.091420405695414,1.4890704925003817,-0.0054745195345628,-0.2849348196288398,19960889,3
-3.662916790149561,0.8033327109537118,-5.050706198138622,2.4591315601121275,1.319995680241321,0.611556383266306,1.2850126594272484,-0.7760034377085205,19860469,3
15.095348134159346,-5.935764650683407,2.206954410287993,-4.129293924236473,1.668761474692871,3.776404373532329,-0.0052425969233319,-1.156858043473312,19860496,2
0.5290416578470233,1.232771338270814,-4.464048761717726,0.868932003023675,-0.0370702855382993,0.8929994836017905,0.3652905900750368,1.2734055392223886,19901102,3
9.484515026909976,-4.68404474154053,0.6263038521841149,5.31893777591796,-0.2152481208439053,0.018974936515236,-0.808913350501226,1.6332088008037118,20080714,2
-0.7301532021933675,0.9217227089717904,-1.0473319238378258,-2.622186793924239,1.2685201533049169,-2.3714758759155075,1.8017595165977989,1.0652267817539895,20020159,4
3.2589046540963027,-8.391625247744521,-0.8723716273730151,-0.7484622811293609,-4.605896592326219,-2.4851128664234783,1.0544308850013793,0.6467609793102972,19970658,2
6.617138000383387,3.7694538276458336,-5.449582451075528,4.082854113093163,-2.872592315200493,-4.182631159697212,2.555824834239748,1.080940716471213,20011072,3
4.718371777738404,0.1500170248614492,-10.03568009711708,0.8105143252728017,3.199569913964868,-0.8742545821919322,0.1897709978953055,0.4740975116856467,20010986,3
-1.817216387214205,-6.416057537220266,2.618851185071865,4.363542733852492,0.3149318924978347,-2.87432584621653,1.4959073889840842,4.1603155946782,20203146,2
-3.0907331759551977,3.205378979833856,-5.201015996300435,1.196492744480267,2.589130138200634,-1.8057194873886548,-1.4034692772589892,2.8030002782498964,19901020,3
6.552994851505741,-6.089826710473674,-9.286681419404232,-0.3091251436638879,1.473873259277722,-2.4329474580868293,-0.1314892227967393,1.8859936240733903,19801034,3
7.408649340406072,-1.9163102567447023,-0.0653259455953721,0.732290050321376,1.1916178101048218,0.4719779710779814,-1.4059397345500728,-0.7325171852318906,19900520,2
-3.8679759706797054,-2.48426998372144,-4.572625230667235,0.550462013491605,1.9421496122810824,-0.5622372043749675,-0.7527315423160115,1.3388941806668238,20120090,3
-5.812317687255755,0.6806246319939847,-3.876633394164785,0.5166521730331213,-0.0916952672349531,-0.7159124941486102,-1.106199248770046,3.090006935236792,20170912,1
-1.2543371844939812,-2.145881441896321,-0.1771784768865243,-0.6584870313094193,0.88380038295166,-1.678702840691573,-0.4752474825798429,0.8822318581964202,20070953,2
0.734635940922691,-0.4048026516032953,-4.716489610995012,0.8838520011459834,-0.1175118041775225,-2.320506676564411,1.102006177000925,-0.6271106808811099,20150499,3
-2.722684548128124,-0.051504369353427,-1.9890624413963665,1.8128243936929012,1.054231009066821,-2.143271458486245,-2.097228134284117,0.0108299549948098,19920801,1
-3.29985837449549,1.1914420656789333,-3.0891779112407343,-0.1393161985724502,0.3766409833921553,-3.2072181368417825,0.0506185799135712,0.2665010364563897,20000104,1
5.751973966842804,2.96599182260838,1.9373747186011367,-2.155146982175365,-2.082978292187003,1.8472350726612916,2.078825681140166,2.108213580681693,19810142,4
1.2281713794167644,0.6810813100668943,-5.382507356384714,1.093047558951702,2.2115533172876427,1.0157203575332154,0.9651578650396184,-1.0321815934467695,19841134,3
-3.4887964431647847,0.033682480014955,0.5095798855387097,-2.087393644484988,-0.702708215169407,-0.1116165442497179,-1.1675846954753095,-1.1167236676046188,20180106,1
