track_id,date,lon vor,lat vor,vor42,region,period,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
20141147,2014-12-20 23:00:00,-40.05899,-29.22148,2.24937,SE-BR,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 00:00:00,-39.90109,-29.52947,2.21698,SE-BR,intensification,184823.63356157535,97651.05500779512,1131348.716677997,214282.911625982,1.8102534356827575,-0.4631804530839481,-0.832716608014039,-2.3436480630794603,-3.342875455500751,-0.4777242493350814,17.383529933023592,2.8245066056043497,-6.464794809210077,-8.079743117660652,0.6113294777735657,-0.5769436223008437,-3.548170603461981,0.4357768974382175,0.2216930974615927,1.455806123918662,1.141777834637579,-18.13937366323072,-0.966966463222213,0.1422309733797333
20141147,2014-12-21 01:00:00,-39.72122,-29.88372,2.13875,SE-BR,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 02:00:00,-39.5383,-30.25002,2.13662,SE-BR,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 03:00:00,-39.12656,-30.8863,2.2786,SE-BR,intensification,152050.4702049143,93869.99235521296,1162983.0237817266,242903.63334445743,1.126636810885839,-0.6937456765561075,-0.6658623055481305,-3.086814811143417,-2.724581873574887,-1.1181541231404033,16.22800729459152,4.345218770586368,-6.6471593409498,-4.320945617352413,-0.7475109265565923,-0.3137422134996475,-2.347167638930677,0.161806579269169,-1.445309308416402,2.0123858956190626,0.8103053689739408,-18.13409110834563,-1.1131084321777371,0.0881196306279807
20141147,2014-12-21 04:00:00,-38.81851,-31.33802,2.32838,SE-BR,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 05:00:00,-38.40826,-31.85179,2.5466,SE-BR,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 06:00:00,-38.05518,-32.17232,2.61031,SE-BR,intensification,134124.81256067276,101146.07712000915,1100130.0356162027,257750.44697135373,0.9549957226963258,-0.5755157912909223,0.0260680632443959,-5.392724511598145,-2.244414345340864,-1.3187036569412407,17.925000753936324,6.180028763958196,-5.914383625739832,0.2046633654197787,0.0580286408104201,-1.898187068363929,-1.7765213558768846,0.8549215661817868,-6.555333728181334,0.6625256686561517,0.8473729208693825,-25.46139826805838,-2.6435834971841947,-0.0987105204595044
20141147,2014-12-21 07:00:00,-37.74011,-32.43664,2.67128,SE-BR,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 08:00:00,-37.44638,-32.67541,2.78645,SE-BR,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 09:00:00,-37.23505,-32.8261,2.74639,SE-BR,intensification,113677.6089179736,112336.29818473954,1021387.8152530098,257214.18778743036,1.950357173884935,-0.4674962467373622,1.0685202778751668,-4.174808861854702,-1.52427117233437,-1.2982421030537108,21.440386477786728,7.401394002385718,-4.613037102206382,2.8234647118814444,0.9998051475646316,-1.7465050090384002,-1.4372027544623125,0.3398012219582347,-1.5956970396960646,-0.3676435161864207,1.5699293450196303,-26.05496096924289,-2.069269290105394,-2.5257083788422703
20141147,2014-12-21 10:00:00,-37.45514,-32.4476,2.81398,SE-BR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 11:00:00,-37.22836,-32.75809,2.76591,SE-BR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 12:00:00,-36.85523,-33.2234,2.79761,SE-BR,decay,103081.2330642868,108485.78351430704,1065662.9795587678,249809.34702172704,0.2923728001269161,-0.2047848194586944,2.7672862715704496,-2.227951672017683,-1.294185640757169,-1.934372502441628,19.034914324557207,9.308023122087356,0.0021758255260344,12.015255069804669,-0.0419864467565518,-0.1089660087955875,-0.7076517370576153,-0.6727456816567967,5.866564658007097,0.1624271431829051,0.6741218843677754,-16.228008738247475,-0.7615400317741572,-4.150358035316318
20141147,2014-12-21 13:00:00,-36.52298,-33.65197,2.8376,SE-BR,decay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 14:00:00,-36.25958,-33.94035,2.82206,SE-BR,decay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 15:00:00,-36.02927,-34.16733,2.65272,SE-BR,decay,98392.33139752912,97804.99146095272,1148105.611865963,260722.61408018108,0.6403025696009241,-0.1396318989115318,4.2411601857150805,-2.3340563731167183,-1.3003823696193109,-1.8764811927055096,15.689678774696112,9.952263086901814,5.797979493821759,24.33360998077421,0.4231533220523543,-0.5378130955191746,-0.7975493286443492,-0.4609160525460969,3.267296687288316,2.112827821708573,1.003503711664354,-17.3038448427238,-0.7788593340457737,-1.2642187063614418
20141147,2014-12-21 16:00:00,-35.82239,-34.34769,2.50744,SE-BR,decay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 17:00:00,-35.58817,-34.51732,2.34954,SE-BR,decay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 18:00:00,-35.33658,-34.68763,2.18466,SE-BR,decay,85854.16756556886,98529.99677931136,1136236.5880041954,295446.4279706322,-0.2804714296455607,0.0781067572675414,6.371356596084058,-3.1386428150928216,-0.9686712523669394,-1.2036153944091077,12.456831733830786,12.5269556610908,8.770850611381963,31.346409337873748,-0.0793709159845017,-1.4979096535195948,-0.9193954495015996,0.7509423876127949,-0.9531020316050424,3.197084636435025,-0.1530888695126795,-19.500818931874324,-1.2621917903384607,0.1801283865211047
20141147,2014-12-21 19:00:00,-35.04019,-34.85079,1.99042,SE-BR,decay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 20:00:00,-34.72849,-35.01663,1.80752,SE-BR,decay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141147,2014-12-21 21:00:00,-34.44412,-35.19349,1.58778,SE-BR,decay,78533.38968829456,114025.3470333891,1127518.6079832942,329779.6422271776,-0.5089147769161652,0.2049208039533122,8.69181658705718,-0.3970987464826339,-0.704570622018987,-1.1455137574362555,10.952208689866543,11.148046400539076,15.384506111157757,44.67008933976096,0.3624602121700636,4.10176245486705,-0.6778498034513244,1.4347546531553477,-0.8072203723056656,3.179001320050501,-0.2772731543951903,-19.942330872313228,1.9782488601556572,1.1198702530512392
20141147,2014-12-21 22:00:00,-34.12799,-35.43346,1.3895,SE-BR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-27 11:00:00,-65.70294,-48.04761,1.25755,ARG,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-27 12:00:00,-65.25211,-48.11517,1.309,ARG,intensification,1281613.7635752333,69354.32652542797,2627189.2985183247,107346.17174947188,3.3702637996780456,0.2168017100899764,-1.796723720849719,0.7968056213339134,2.4826126327359885,1.3822767701113163,-29.55162895701402,-0.4140584652772719,7.452816971877221,-36.709708581267954,3.742482716960166,-3.834278729985679,12.036237636476828,-1.9138489449669296,-2.3453751053974137,0.5341827796130572,13.14069051350886,25.63271377278828,-2.7161218038343087,-1.6452880972933035
20141170,2014-12-27 13:00:00,-64.48621,-48.16591,1.21049,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-27 14:00:00,-63.76385,-48.08809,1.18396,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-27 15:00:00,-63.46036,-47.71672,1.36086,ARG,intensification,1411605.130049183,48684.75791978513,2601859.2473800327,113115.3457692929,4.11735634144936,0.078342644763361,-1.7432212390278896,0.6779339490152261,3.997665738093771,0.7708137755509821,-35.1856542182057,-1.570893371653757,3.180993062987973,-45.01257698592482,6.299780929237016,0.4941377185065108,9.78457622793116,-0.8475330918031573,0.4502873723524088,0.6147378775195277,9.98260947605011,33.261806488136635,-1.0187555631022742,-0.2355239388698309
20141170,2014-12-27 16:00:00,-62.90369,-47.75279,1.46828,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-27 17:00:00,-62.4436,-47.86183,1.63681,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-27 18:00:00,-61.9964,-47.91896,1.80494,ARG,intensification,1492960.6100985464,51047.61174247977,2636915.5057611368,120624.50990389368,3.445912146077957,0.1926054372882589,-2.546707492101286,0.840708240493793,6.642594434248159,0.5217186414633019,-36.69484247865967,-2.4713796012492324,-9.353220211743531,-61.4328851690161,3.879811883445422,1.2414481692156023,3.759245057558637,0.2787681618902098,-0.6916276577885124,0.6996656067126215,0.7551682066766938,35.10401016689448,0.405152323632442,-0.2163705246332252
20141170,2014-12-27 19:00:00,-61.63986,-47.86927,1.94154,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-27 20:00:00,-61.18988,-47.91052,2.10012,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-27 21:00:00,-60.72494,-47.89519,2.13738,ARG,intensification,1492804.8232924496,54706.15021661366,2586920.089971801,128228.12287428552,6.80147684641265,0.5316810663469612,-3.218559205490371,0.9800492174854508,10.884235383124734,0.5648072704139973,-36.79134713749634,-3.3010082504808653,-37.23759124960537,-92.19406669759684,0.1799117080090683,0.2596430753500285,-7.451883384995249,-0.1594463185787689,-6.030556923831356,1.6968981142120665,-11.00296085536037,27.1778725727427,-0.2758854378542765,0.7992979417171102
20141170,2014-12-27 22:00:00,-60.38449,-47.93395,2.36943,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-27 23:00:00,-59.40945,-48.0616,2.35098,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 00:00:00,-58.57263,-48.09644,2.36314,ARG,intensification,1331999.928982649,47603.57126117836,2506655.4762063795,157277.5091708743,10.40396057662459,0.5844227768713935,-4.634783247630628,2.6236227865305533,10.739469329596238,0.7673746128169162,-34.6985893916501,-4.750546674531096,-67.16541192446184,-132.3356454986504,-0.943326641836231,0.78511871603747,-12.195682151256758,-0.5477475437597874,-1.9962900028975157,2.2476757593448475,-11.946768127357013,26.933122059758624,0.724077853082456,-0.260183600285238
20141170,2014-12-28 01:00:00,-57.61175,-48.18673,2.3172,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 02:00:00,-56.73407,-48.17966,2.31285,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 03:00:00,-55.72613,-48.22714,2.35632,ARG,intensification,1229378.0888253036,42874.803271402256,2543800.2259092145,176777.91927613423,9.617161082194004,0.5622394352339131,-4.615715828293187,1.4487310723002818,9.29917234708054,0.7280849310524148,-31.55961330183063,-6.282904788521183,-86.59688007364299,-159.6163884691971,-2.0683254450741426,0.006699691452106,-8.819386354258599,0.0970389628822168,2.9269751685387586,0.8336708045318759,-7.939158183911221,29.48514321646857,0.2554456688961707,1.0521286924595898
20141170,2014-12-28 04:00:00,-55.08502,-48.06256,2.41021,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 05:00:00,-54.34613,-47.95427,2.5107,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 06:00:00,-53.63754,-47.84034,2.58592,ARG,intensification,1141501.1837306633,49699.61285943424,2569878.1398468167,175284.79854876283,7.256654092425036,0.5776546755612134,-4.34223692843429,2.1023671634196184,8.146017345345065,0.2421279677167663,-25.9219672114442,-7.12539890791511,-99.22196181770086,-164.00577825053412,-1.188153283514222,0.4843127626908746,-6.465397426295439,0.3750902596688886,0.4764656539182869,0.266874493914147,-6.777106003654255,23.48401570137174,1.6576747798105274,0.9476693099753488
20141170,2014-12-28 07:00:00,-52.8753,-47.78915,2.6721,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 08:00:00,-52.11786,-47.71186,2.7137,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 09:00:00,-51.29092,-47.64169,2.74989,ARG,intensification,1089725.504417322,50976.75288025025,2554091.884033849,182542.4083446798,2.665619435371648,0.5021746596453511,-4.822711542090781,1.867761266005034,6.211066423522483,-0.2151365851869784,-15.503517625972872,-7.7095474244755104,-122.77671544665338,-189.3457733639055,-1.030092271066374,0.4747269669839576,-2.62105281135187,0.1302021328227046,-3.8523099044012974,0.5366104520727903,-5.664325139857353,13.808299828290709,1.7109253243693658,1.555685068452486
20141170,2014-12-28 10:00:00,-50.39606,-47.61463,2.68879,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 11:00:00,-49.71551,-47.45016,2.68378,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 12:00:00,-49.03287,-47.30591,2.73927,ARG,intensification,1084886.4430054629,52511.97892840466,2486668.2459117486,186875.5843135351,3.019376128203151,0.4630187528538095,-4.988590098273926,1.6132973709561045,8.354405642171573,-0.9323177732812584,-10.587133625919552,-8.245854137767964,-122.70299153080104,-186.30162167311957,-0.1551010373382759,0.8464519733809216,-1.2781726719030713,-0.067724980199214,-2.102115210822667,-0.16935570473612,-6.150183433017683,10.45423238516766,2.0148714111843398,1.4746109638018128
20141170,2014-12-28 13:00:00,-48.4328,-47.14776,2.75481,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 14:00:00,-47.84308,-46.99813,2.79414,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 15:00:00,-47.21173,-46.89044,2.84914,ARG,intensification,1062116.9747042158,49513.893307947226,2508686.19548008,178884.3251223796,4.699665331516064,0.608254051365133,-4.76645197499138,1.5374556949145983,8.4417896890687,-1.1939365136847189,-5.3744282099093965,-7.509852985841091,-111.83038778179838,-168.57808258079314,-0.6297312421476164,0.4335780835879181,-2.664877736134588,-0.3208617396981848,6.026907984667729,-0.1818387972449879,-5.798748042322092,11.46812283805244,1.8022764175359995,1.0241065186901244
20141170,2014-12-28 16:00:00,-46.46039,-46.82325,2.89909,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 17:00:00,-45.65744,-46.72483,2.99207,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 18:00:00,-44.92981,-46.65498,3.08792,ARG,intensification,1027325.0839049558,45581.36535092387,2616849.458380572,182947.86629304336,3.75346804465506,0.594589105702417,-4.441208187325119,1.8148061076142612,8.608817068332666,-1.018711893734934,-5.319918521032042,-6.633542987729189,-112.1970619868965,-169.4871966649933,-1.519688441339273,0.6076258228373622,-2.2991524715310163,-0.1555411410754782,4.627554637819865,1.0828716923740311,-6.559912389506206,10.635213301521969,2.0833877545713,1.4604003851638403
20141170,2014-12-28 19:00:00,-44.16388,-46.5888,3.16335,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 20:00:00,-43.34219,-46.56413,3.22391,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 21:00:00,-42.43744,-46.56866,3.23633,ARG,intensification,1012455.2813191458,46154.204660716896,2608641.375656989,202274.35367765868,0.5699954385162518,0.7286792602468426,-4.682248175238915,1.4518935316192196,9.052367169806931,-0.8940362336535272,-1.720875474774795,-5.329399457208702,-115.43779839011444,-179.6139836754229,-3.781170314796604,0.3783099615236803,-1.3056199221284597,0.2227598739066494,-3.59262001267104,3.257069029321489,-9.059312393172297,2.2405081988264186,1.8400103789325537,2.452326779672056
20141170,2014-12-28 22:00:00,-41.19479,-46.58133,3.10712,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-28 23:00:00,-40.38919,-46.4705,3.06478,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-29 00:00:00,-39.41336,-46.42429,2.98157,ARG,intensification,999123.693586981,50392.9786273075,2539248.866106877,253300.55732638756,2.9070298170709434,0.6813217728951174,-5.794410888606012,2.103385553834713,10.504916439153424,-0.8385509033566471,-5.162593764287596,-4.700646411669095,-97.4455180811164,-174.09019150355783,-2.7575373221345947,0.8893671277226954,-0.6304236639959143,0.3127118523896516,5.834379968045525,4.517314627822541,-7.546988513183276,13.88435480386819,2.5733265366858946,1.320164597050911
20141170,2014-12-29 01:00:00,-37.93268,-46.46645,2.97527,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-29 02:00:00,-36.38333,-46.56367,3.10458,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-29 03:00:00,-34.87741,-46.72189,3.30748,ARG,intensification,998838.130176834,52908.78067233337,2734663.9829667723,299848.3496386256,4.159091730410694,0.9847764378635768,-5.803556966709825,3.3167873684204494,10.987147041301018,-1.128804010234568,-26.948798997012275,2.3396823821596024,-25.790363719611264,-113.4096542410036,-0.2973226989255343,1.427821700398045,2.183764482656158,0.3017754270460291,24.001789838457352,2.4493322603870764,-3.659514390370589,52.59505407176876,3.7625903678374697,-9.0106944569028
20141170,2014-12-29 04:00:00,-33.60989,-46.87238,3.51809,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-29 05:00:00,-32.37619,-47.13855,3.54539,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-29 06:00:00,-31.08014,-47.40829,3.62312,ARG,intensification,1046293.006412354,56911.32785150173,3057687.526617556,306206.1341507484,5.418651741563624,1.30115238578092,-5.900201922799496,3.6117166626927975,10.733402625741409,-1.4190340537594917,-44.24851516974593,8.493721937373325,31.78638903463929,-66.01030725764276,1.0338488995956447,1.4704053022510626,3.633832084905277,0.8198367308216159,25.777161299442028,-0.6228272470177628,-0.3797664134915877,70.50722665042383,4.549435061492985,-18.62846776988338
20141170,2014-12-29 07:00:00,-29.37491,-47.92213,3.73451,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-29 08:00:00,-28.37286,-47.9802,3.88591,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-29 09:00:00,-27.05301,-48.23005,4.02887,ARG,intensification,1077328.903210788,70617.25405808027,3291450.66703472,286395.2811030419,6.922102195078048,1.6419989266006558,-7.707376964317309,4.4817288729743545,12.387806720566427,-1.8340018473450843,-57.216589937932056,12.380353036224587,86.82437767555668,-13.995290517099903,2.934488846237421,2.266584389218207,0.2239753018581002,2.2796010831850038,27.15299359779031,-1.3278217902443137,-3.599730297029625,85.15485830496164,6.9533328769037865,-25.897280663760565
20141170,2014-12-29 10:00:00,-25.58752,-48.31827,4.55138,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-29 11:00:00,-24.25058,-48.5723,4.73635,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20141170,2014-12-29 12:00:00,-23.1145,-48.80306,4.97688,ARG,intensification,1051130.872932489,106150.7112482978,3644192.1883298266,277525.1834814712,4.104013413675368,2.255080945815257,-8.114381076376274,6.830275727301246,13.360783490910087,-2.144798548950701,-67.56372458262018,13.23631544588035,142.54393663490933,37.56608644829329,2.036712273639665,3.065822390869774,-0.0261387573262995,3.1125961930950163,30.20762788067908,-0.1117086376355183,-7.027827888745762,101.78172012600017,9.832589523531707,-28.29268088719339
20141170,2014-12-29 13:00:00,-22.0329,-49.05367,5.16238,ARG,intensification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
