7.835537485685816500e+04,-1.583551382961586933e+05,1.524146292081181891e+05,-2.175625525826819357e+05,-4.540854435818213464e-01,-4.570485188263019971e+00,1.753594034212571984e+01,-1.183733592999297102e+01,-1.518633209474598544e+01,5.339466990200255836e+00,9.727429663502594792e+01,7.922640492670187662e+00,-4.114388884053944935e+02,-3.371721942621334165e+02,-1.600673213951664398e-02,-3.916774836882474631e+00,-2.058056354938286869e+00,1.116450042086813754e+00,-1.832246340191487022e+01,2.328787425204313255e+00,8.103705107962861476e+00,-1.326786149354846600e+02,-1.148986768984340756e+01,2.377942320465283643e+01
-4.331504142045098706e+05,-1.914729139308655285e+05,-1.752814486763669644e+06,-1.494120194229783956e+05,-4.814027887984265064e+00,-5.852106171964225112e+00,1.881828701914115243e+01,-1.464155042491952052e+01,-2.813215513775323373e+01,7.439159510166468259e+00,1.121959079561821255e+02,6.572373577626171581e+00,-3.989488325843014991e+02,-2.844949387724370808e+02,-6.073387363146608431e-01,-5.607529747877883608e+00,-2.028553611943653134e+00,4.121958277799812054e-01,-2.439082400097525394e+01,1.166072207088947765e+00,1.543746746586109353e+01,-1.505909910883142402e+02,-1.581640793534180389e+01,2.805353607352347467e+01
-2.701634390801614500e+05,-1.974519267972575617e+05,-9.563526657044840977e+05,-2.540446642172102001e+05,-3.618120137335835818e+00,-6.047174347457105803e+00,2.364625492613286895e+01,-1.408356538063835295e+01,-2.552366377286654853e+01,8.455086744615698535e+00,1.057894060648861370e+02,1.004744844595783348e+01,-3.947628274293880395e+02,-2.861430660844389422e+02,-3.087726242197254001e-01,-4.922516795974898329e+00,-1.409485072376645887e+00,3.491143165516580882e-01,-2.018512315255171430e+01,1.054480934724723040e+00,1.444888421569696568e+01,-1.460026640062348520e+02,-1.614236346124530286e+01,2.873685279553814098e+01
-2.794594951993332361e+05,-7.908687770919104514e+04,-5.776406254511848092e+05,2.357708832361560781e+04,-4.757659469495838067e+00,-4.061208603313017029e+00,1.525180666655690942e+01,-8.743277790659609749e+00,-2.054896871190521424e+01,6.157561934653359437e+00,7.767592337723537810e+01,6.860688237514324328e+00,-2.269701837088769310e+02,-1.416190963526489668e+02,-6.662067018192000534e-01,-2.988097258549870183e+00,-1.772259842533509877e+00,-2.661626740174774519e-02,-1.688405561100157115e+01,1.376939177202398112e-01,9.957840796562845043e+00,-1.050541261852979886e+02,-1.086624738940171397e+01,1.727209013742245247e+01
2.757634403443389107e+06,9.268449155380263692e+05,1.455380849184650928e+07,1.372681890488835052e+06,1.421551072510311009e+01,1.534333151826290909e+01,-4.292711814708302853e+01,4.483005202128028088e+01,7.535895790870404198e+01,-1.316333218368844271e+01,-3.240350960453588414e+02,-1.100518819757209599e+01,1.277015344614971127e+03,9.330423388131363254e+02,1.996354579279410180e+00,1.934748207970987366e+01,8.917835213151931839e+00,-2.451909270827450804e+00,7.959899111621899692e+01,-6.659924988385729883e+00,-3.688228045218608742e+01,4.323456945835576448e+02,4.019814341587839124e+01,-8.341190695917696019e+01
-3.170669030351383262e+05,-1.988999899751296616e+05,-1.003397243159869220e+06,-2.680556997971835663e+05,-4.259495203830638843e+00,-6.279150163037019894e+00,2.600870859169057780e+01,-1.401387753573881945e+01,-2.657485416177906856e+01,9.168325621947436943e+00,1.073941010879766793e+02,1.169330424267894131e+01,-3.866096086057758612e+02,-2.713528396027872986e+02,-3.807412122582211067e-01,-4.746862630782336723e+00,-1.507966955476189641e+00,2.085568173113154511e-01,-2.024397935799845172e+01,8.145332731486123468e-01,1.452824183943521597e+01,-1.493872938338350309e+02,-1.669449617733793545e+01,2.914381515789909827e+01
2.626953150796967675e+05,-2.600431421444442240e+05,3.122755851168571971e+05,-4.838012769377322984e+05,2.265823102289739488e+00,-5.839163204500359861e+00,2.320953413145859301e+01,-1.615760973548736956e+01,-1.471262739746124382e+01,5.990717449316074195e+00,1.246586285342050360e+02,1.044677765417628734e+01,-6.012787181054882240e+02,-5.193610628634771729e+02,4.606790167067934538e-01,-5.332417717023372639e+00,-2.331207926512319339e+00,1.973090699222531885e+00,-2.157472881330512493e+01,4.068071060264286665e+00,8.808079368738313875e+00,-1.717087145812584481e+02,-1.433607328108056933e+01,3.298843727303398765e+01
2.037851938179040560e+06,4.167177440285708872e+05,9.758561289722478017e+06,5.338301928766182391e+05,1.447354977334770432e+01,5.862684524731187174e+00,-2.580740084231695874e+01,1.769866462438606192e+01,2.624805179206019901e+01,-6.540583159168840144e-01,-2.711666102105784830e+02,-1.981993540524778652e+01,8.649761886009939644e+02,6.244087085235519226e+02,3.554508616830935885e+00,5.874231850079507211e+00,1.937811470061533115e+01,-3.898205654709856471e+00,7.631593147767067364e+01,-8.329763380953609797e+00,1.346629720663402630e+01,3.588163927572182388e+02,8.591832760861912277e+00,-3.201589344240887414e+01
3.323927562603135593e+05,1.573125017921981635e+05,2.716904878841028083e+06,3.441561171618872322e+05,-1.608330727406201532e+00,3.118744662153142833e-01,4.406387325003267463e+00,3.960473498278135995e+00,1.350847977472223072e+00,1.912611293917083843e+00,-3.048083641679785849e+00,5.451367794570800562e+00,1.043324582554518543e+02,1.031490868896223532e+02,-3.403692682223017352e-01,2.608205943400569105e+00,-6.825778651558558341e-01,-4.773180321065871312e-01,1.960235481085387033e+00,-1.212164990015889066e+00,-3.329882103818967654e+00,2.210262525168101178e+00,1.258669706039149849e+00,-6.217618957861551721e+00
-4.721182195838454063e+05,-1.897406327775167301e+05,-1.406677156813032459e+06,-2.218053288016628358e+05,-5.888883827955996964e+00,-6.488520669519946438e+00,2.674199792788314411e+01,-1.382371866088691270e+01,-3.009554581050221245e+01,1.004495316717219211e+01,1.042202009677078962e+02,1.180426940693862647e+01,-3.399164106860168317e+02,-2.150612848429551605e+02,-5.801655029687475817e-01,-4.778945770758739719e+00,-1.229215427959376994e+00,-2.299801320043417252e-01,-2.015472332008850742e+01,1.744408285661563918e-02,1.648892588506689449e+01,-1.452280383877235295e+02,-1.761013129054352078e+01,2.877889126468807746e+01
