-1.868924865427730838e+05,-2.419619946384912182e+05,-9.777938785135261714e+05,-3.421556894741740543e+05,-3.934246005266235358e+00,-5.720878579486020854e+00,2.790735825657043634e+01,-1.486528071054931210e+01,-2.105758763790799648e+01,5.665258761715450397e+00,1.086787490158770026e+02,1.323639678454366653e+01,-4.669887595422006257e+02,-3.656500001301880616e+02,-7.753594267275778495e-01,-5.488586694072129291e+00,-7.425695579079043540e-01,8.610000622081275257e-01,-1.907440466557101999e+01,7.947699250226432088e-01,1.065989349524787322e+01,-1.517262659327525967e+02,-1.394866083057058326e+01,3.033101210759870270e+01
-1.256257172750865575e+05,-2.519080317142359854e+05,-8.277440424159918912e+05,-4.333645657379797194e+05,3.179452386839950240e+00,-5.799104741669377283e+00,2.564298925811596774e+01,-1.508770929664475879e+01,-1.586060436837326293e+01,5.629801148846500958e+00,1.118156574210647420e+02,9.039222742926215304e+00,-4.515983271026515240e+02,-3.664669036363363830e+02,1.958353688292676198e+00,-5.306971295832451752e+00,-4.915060284451801209e+00,4.176641771180369944e-01,-3.377302404222258048e+01,1.588508522466068218e+00,8.325891729092049331e+00,-1.744111231082437143e+02,-1.450074152670381444e+01,3.327998433430055769e+01
1.116563369647840038e+06,9.972230098292636685e+05,6.163307847792075016e+06,2.327141921992135700e+06,1.430907700730142729e+01,1.601603758140097966e+01,-9.288409839079227481e+01,3.676597785351393810e+01,5.560084928097638368e+01,-1.983216772400790617e+01,-1.704646851640474665e+02,-4.465318710763581578e+01,9.008274231678210526e+02,6.509846453581139940e+02,2.726416604630955920e+00,1.388240117461266010e+01,-1.108952648550834219e+01,8.897495022760175676e-01,-2.510889601833103058e+00,3.507142101992670291e+00,-3.636526117778237932e+01,2.465288169457058416e+02,4.147185749839680113e+01,-8.148974703467769132e+01
1.956960876405246090e+05,2.430734211167646572e+05,1.464809074057149468e+06,7.898083283978132531e+05,1.856326735763580427e+00,2.765564783469698362e+00,-1.516516749659395735e+01,6.856929453136602071e+00,9.158241954044250122e+00,-5.077564521233581374e+00,-1.531218219902703481e+01,-5.213883202352843860e+00,6.302023818801615818e+01,3.109144933291915436e+01,6.771920212353924606e-01,3.128859825262170880e+00,-1.320660968656683476e+00,-5.613199368571125669e-02,-1.863607652320565577e+00,-5.697939326180513353e-01,-5.857011403467659250e+00,2.675741530753687769e+01,9.112797197214753453e+00,-1.737800767999575768e+01
-4.744213160220808350e+05,-2.035998652652718883e+05,-1.384241033717765007e+06,-2.540386837494120700e+05,-3.162050419189455397e+00,-5.641852703660311441e+00,2.735962163070279018e+01,-1.269126798339867079e+01,-2.321146117794842567e+01,6.860074839927599477e+00,9.425795530578797354e+01,1.196343817300304480e+01,-3.250668464175524264e+02,-2.182115850783317796e+02,1.123803349447897393e+00,-4.189085190088198907e+00,-2.496112127343691700e+00,-1.236839657977100437e-01,-2.389697794846490453e+01,-4.918060458761926990e-01,1.191144592775500932e+01,-1.423525044657666001e+02,-1.403317408546363154e+01,2.759564539522219917e+01
-5.760055669884302188e+05,-2.643746940600612434e+05,-2.478812377447470091e+06,-3.228643399513746845e+05,7.551016448879326326e-01,-5.991679795844730094e+00,2.536551308037792651e+01,-1.540565622990703254e+01,-2.279438132233540060e+01,5.148221279770217151e+00,1.063504960047978471e+02,9.762221559548461158e+00,-4.306094201279655636e+02,-3.205042397612463105e+02,2.734551779309037922e+00,-5.204456849555921139e+00,-3.772862921396289426e+00,5.055344014972432687e-01,-3.148699724642526832e+01,1.127863639361734061e+00,1.378494024998234657e+01,-1.639581079764894298e+02,-1.405666331233524247e+01,3.213681139009820953e+01
9.921616077265471686e+05,-2.678995871891812421e+05,2.233861503874925431e+06,-6.546474865946596256e+05,9.172416024322973982e+00,-5.990019319826939359e+00,3.055116680334289470e+01,-1.667948622051823548e+01,-3.071948044437085912e+00,6.386019040577539663e+00,1.130738741680227406e+02,1.477085526993865372e+01,-7.138571596122594656e+02,-6.829260832913427066e+02,8.580825163994557636e-01,-5.818583917561075403e+00,2.113086850132090078e+00,1.913478494025505183e+00,-1.247975190875583351e+01,4.731881896120953890e+00,8.367431599065190184e+00,-1.652772089044449046e+02,-1.516200744724329930e+01,3.719167965004340459e+01
-9.631731200394674670e+04,-5.098788397553085815e+04,6.485138706991858780e+05,3.344817479872226249e+04,-1.253236887637196872e+00,-2.056526518046148500e+00,3.692069556794570939e+00,-4.897424831175186455e+00,-1.457690376101918872e+01,2.681080249826096384e+00,-2.709642005627831196e+00,-3.120827288422125534e+00,9.538165967905939624e+01,1.167700485951305325e+02,1.453089238344853928e+00,-2.386045721680426723e+00,1.797231567709408395e+00,-1.077092640331653417e+00,-2.571917076743190478e+00,-2.886069655606418483e+00,1.306437192304528061e+01,-2.301107740272751556e+00,-6.599071203286765552e+00,8.824252020785445794e+00
-2.143978127947851317e+05,4.446034303634685057e+04,5.502147166256862693e+05,2.628978079378990806e+05,-6.472025442561673003e+00,-3.048183645979178014e+00,2.069185076351777752e+01,-3.036969675083686759e+00,-1.568948118034240835e+01,7.120755985093263796e+00,5.747832104024364952e+01,1.430300977586066402e+01,-1.655742569586276716e+02,-9.146819051444522586e+01,-2.571381492203343999e-01,2.929985025237699103e-01,7.765112070279861500e-01,-3.032036529364702804e-01,-5.126763870090893072e+00,-1.132304254275742661e+00,6.945783298829585561e+00,-7.682491023129092866e+01,-7.412745667134219119e+00,8.293506408465058044e+00
8.298436309164625127e+05,-1.113153933557747514e+05,2.360708345231147483e+06,-2.073125623190772021e+05,1.108477856273966289e+01,-2.213964212968013712e+00,1.346336535381543964e+00,-8.928613070232508164e+00,2.488777436648889285e+00,1.097067945610165490e-01,3.123172148058240083e+01,-5.847068435547900123e+00,-2.596254436692703962e+02,-2.925977957221886641e+02,2.427464712998620655e+00,-3.996317528487510096e+00,1.479441243137639361e+00,2.803474232883846895e-01,-9.641458453097488501e+00,1.468968845313863625e+00,7.861478156260374384e+00,-5.330429503180124584e+01,-6.544008228537112615e+00,1.759098688647578967e+01
