Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t,∂Ae/∂t,∂Kz/∂t,∂Ke/∂t,RGz,RKz,RGe,RKe,track_id
1187995.665687094,57356.5050987405,5298989.44499646,158601.86078689407,8.927551402996396,0.28345991116873587,-2.1443708162477577,1.0457235526619335,15.184647159685436,0.5999239661586305,-36.98322131023884,-1.6090307614453507,-153.83453598875687,-166.4140700038682,2.302025647853233,0.17773222028887636,6.675765904341645,0.930730781588865,7.599167333139862,-2.630942764115998,0.7021300588213412,37.799208056630064,1.0930704569234322,-4.212006371580339,19970412
288140.8899855949,56463.838907421625,1650122.3811437082,214354.7531141283,1.3221735210103702,0.145833665602368,-5.71043632055303,1.4350137973129828,-0.9671583258697067,-0.7279870428546719,-34.46108443353145,-2.309118913369329,153.71359860313945,85.89075894241851,0.8905680943163018,1.4233775246651337,-2.3406440515939058,0.7793454023183639,-11.990991341889082,2.288306728937566,0.0945214608885393,26.858355891185024,2.796512576883651,-2.548024475559118,20150108
73802.0350546561,189155.3048844252,487647.3451205101,1448649.9923790756,-0.9004344292288295,-0.14422723081143218,12.582714183031552,4.451362574772669,-0.23398965449081377,0.9305020359896261,-12.244933207041294,14.423728444639467,19.00017794731427,28.30813146679741,-0.3999723147620396,3.2646955219686817,0.09344502410345024,-0.6922421046419747,0.6136131194058256,3.696372094167404,-0.7172269814459974,1.1762665726443977,2.972845664952501,-2.5960047422131844,19960715
946010.7871130136,330102.12890836404,3377732.2071514353,445182.92537386547,-0.48968327035580606,5.120994441205754,-12.620086343817208,3.5095250694340083,17.172213578347904,-11.342667590645812,-21.148252796249512,-8.964721984796288,173.25587435135995,67.61648400411734,-4.089127705449385,-1.7583791856335917,2.509784842788712,1.3616428503800508,17.68979130306983,-1.0836379269450755,-10.031117564709245,51.947813713492344,11.092841069254115,-8.248527355400006,20100481
362235.37042982783,155382.95736060443,3718867.572906208,375676.0400131312,2.2223701094034647,-0.573733829727253,7.688029870989627,0.48576251050004493,4.9113728016960465,6.5820671311361565,29.309543407006608,-5.93835084561561,-252.981039536788,-269.6868542703017,1.0467067192434554,0.3794913202153509,2.62737230728803,0.3866629330720875,9.240617154108325,-1.189087981084449,-0.6353642147318044,-29.979326233291374,-5.135907857836772,11.951530225020745,20180468
693066.9516202848,59723.15637164167,2926569.6940761916,120867.10669465532,2.8454847192544697,0.6876135034456233,-2.2445868751461098,3.1795597597861556,7.338182396146372,-1.0985289651342325,15.744039720985755,-2.6673614129950844,2.3434732252525734,-9.092974291445028,-1.0344643761856998,1.846796749267105,-0.042684085239480085,-0.4728802236767214,-1.1054930810340924,-1.0545966363653736,-3.84776825868576,-17.450430646128208,3.1175949977980433,-3.811381858302555,19830553
870215.3159124958,63343.20121330512,3336736.96236704,279453.7420204948,2.4839448712767176,1.2492079426351088,-1.694752081011604,1.1321925806376865,5.3139679203115815,-2.0177883731211375,12.404253854300231,1.9863107101099107,-18.860376454581512,13.38530547122346,2.422475445882925,0.35143274939356106,0.0289799480597267,0.44756858305409514,-3.066405974305426,0.024297697575584865,-1.551835158340028,-16.259852618870774,2.3483415941778105,-4.7889576741836155,20010049
668670.8130618599,145329.26089393778,2603200.5019076136,469872.4542928266,-0.322678656726191,-0.4286807802156587,-5.445475149923846,-0.1335554752551853,-5.279608012950196,2.060225681910612,18.468745591824707,-6.6085537395952,-16.6832304909353,-43.742712247480625,-1.466978421143791,-0.15241204813215348,-1.8618747647442424,-0.4943076994471187,-6.49875238083787,-0.1682274750574279,2.6663738112641067,-19.19934416601255,-2.2594080763972566,1.128406589869111,19790451
88426.11525226681,209271.3399579526,1098638.4314892525,213530.24928213167,0.2502318503819515,0.102356930196846,3.009570031119251,4.297000311516144,1.1835643256700266,1.6540002737536823,-11.083774503334244,2.369866491725112,52.2405977249002,70.59511074336622,-0.0567079026384438,1.4848181063063803,0.9337142153068472,-0.5111555712729233,-1.0465051539241372,-1.116838328974686,0.102738670215618,6.777467467908907,2.029487536292693,-4.774135101096692,19960064
131286.50883614202,43171.355603026284,421431.2206599335,183945.5554566276,4.675047934364528,0.16532326887711246,0.35809409358001076,2.3090987907207663,0.09601366111356624,-0.0877581040031751,-1.2800740186507475,-2.9790027434839708,-3.796697552941609,-4.227789445723904,3.7611604289478904,1.8607068665025297,-0.5671839756714259,0.029762080287333112,0.6000465074507377,0.680879048364304,4.1771735664566485,-3.153021501843053,2.2612957061341628,1.7088770947075194,20110008
